datetime,symbol,open,high,low,close,volume,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span
2018-09-07 02:00:00,BINANCE:ETHUSDT,229.73,234.69,213.5,215.22,398379.81741,257.0,266.995,385.975,415.44500000000005,220.77
2018-09-08 02:00:00,BINANCE:ETHUSDT,215.19,220.2,190.01,196.71,318859.84904,246.005,255.67,365.1025,398.07500000000005,222.66
2018-09-09 02:00:00,BINANCE:ETHUSDT,196.87,208.6,185.02,195.81,429255.02592,243.51,253.175,349.7625,382.735,228.37
2018-09-10 02:00:00,BINANCE:ETHUSDT,196.13,203.42,187.1,197.15,418489.86663,242.175,253.175,349.6325,382.735,225.4
2018-09-11 02:00:00,BINANCE:ETHUSDT,197.22,200.2,176.16,185.18,476745.79216,236.39,248.745,341.5475,382.735,226.14
2018-09-12 02:00:00,BINANCE:ETHUSDT,185.14,185.22,167.32,183.12,504047.79165,229.98,244.325,338.9175,382.735,230.01
2018-09-13 02:00:00,BINANCE:ETHUSDT,183.17,215.0,183.15,210.68,739503.34051,227.47,237.35999999999999,337.90999999999997,382.735,228.4
2018-09-14 02:00:00,BINANCE:ETHUSDT,210.91,224.2,202.6,208.82,833945.82573,201.005,235.68,329.6875,382.735,226.74
2018-09-15 02:00:00,BINANCE:ETHUSDT,208.55,227.42,207.64,221.29,441046.52933,201.005,234.66,328.0325,382.735,191.58
2018-09-16 02:00:00,BINANCE:ETHUSDT,221.62,223.5,208.1,220.17,425538.57709,197.37,234.66,323.9975,382.735,196.96
2018-09-17 02:00:00,BINANCE:ETHUSDT,220.24,225.0,192.4,196.16,825020.77445,197.37,234.66,323.3325,382.735,201.3
2018-09-18 02:00:00,BINANCE:ETHUSDT,196.25,215.47,193.47,208.17,584366.15014,197.37,234.66,325.7075,382.735,197.01
2018-09-19 02:00:00,BINANCE:ETHUSDT,208.42,214.84,197.58,209.79,496100.46639,197.37,234.66,325.155,382.735,214.39
2018-09-20 02:00:00,BINANCE:ETHUSDT,209.79,226.68,205.56,224.0,573632.24236,197.37,234.66,322.03249999999997,382.735,215.09
2018-09-21 02:00:00,BINANCE:ETHUSDT,224.0,252.11,220.66,247.73,841029.12948,217.63,234.66,316.455,382.735,212.85
2018-09-22 02:00:00,BINANCE:ETHUSDT,247.67,255.13,232.7,241.01,423740.7403,223.765,234.66,310.605,382.735,206.24
2018-09-23 02:00:00,BINANCE:ETHUSDT,241.01,249.73,237.0,244.5,235214.14917,223.765,234.66,308.3875,382.735,205.0
2018-09-24 02:00:00,BINANCE:ETHUSDT,244.54,246.2,225.3,228.06,350139.1505,223.765,234.66,306.98,382.735,207.91
2018-09-25 02:00:00,BINANCE:ETHUSDT,228.06,228.1,203.61,219.62,710650.7097,223.765,234.66,305.4175,382.735,207.49
2018-09-26 02:00:00,BINANCE:ETHUSDT,219.5,223.6,207.5,214.42,613754.27743,224.3,234.66,307.2075,382.735,206.67
2018-09-27 02:00:00,BINANCE:ETHUSDT,214.38,234.0,205.01,229.13,582274.44087,226.35500000000002,233.325,308.3625,382.735,205.85
2018-09-28 02:00:00,BINANCE:ETHUSDT,229.1,234.42,215.53,221.84,618434.62488,229.37,231.97,300.27750000000003,382.735,205.35
2018-09-29 02:00:00,BINANCE:ETHUSDT,221.89,237.77,214.18,231.62,604000.95586,229.37,229.98,297.64750000000004,382.735,203.93
2018-09-30 02:00:00,BINANCE:ETHUSDT,231.62,239.0,226.5,232.94,432195.44084,229.37,227.47,297.365,382.735,204.92
2018-10-01 02:00:00,BINANCE:ETHUSDT,233.04,235.88,224.46,231.61,322900.46128,226.67000000000002,211.225,272.245,371.235,204.45
2018-10-02 02:00:00,BINANCE:ETHUSDT,231.62,232.51,223.37,225.69,401305.32707,224.905,211.225,263.2825,363.735,204.99
2018-10-03 02:00:00,BINANCE:ETHUSDT,225.7,226.43,216.51,220.77,275609.26221,221.305,211.225,261.9975,363.735,196.96
2018-10-04 02:00:00,BINANCE:ETHUSDT,220.67,227.16,219.49,222.66,158137.42967,222.005,211.225,250.83749999999998,337.89,197.27
2018-10-05 02:00:00,BINANCE:ETHUSDT,222.66,231.75,219.35,228.37,137730.35786,222.005,211.225,248.3425,335.395,198.73
2018-10-06 02:00:00,BINANCE:ETHUSDT,228.36,228.86,223.15,225.4,100257.5697,226.59,211.225,247.675,335.395,199.96
2018-10-07 02:00:00,BINANCE:ETHUSDT,225.39,227.75,221.48,226.14,74733.67253,226.59,211.225,242.5675,330.965,202.35
2018-10-08 02:00:00,BINANCE:ETHUSDT,226.26,232.7,224.21,230.01,210989.42202,227.755,219.14,237.15249999999997,326.54499999999996,200.31
2018-10-09 02:00:00,BINANCE:ETHUSDT,230.01,231.02,226.56,228.4,100246.1843,226.195,223.765,232.415,326.54499999999996,212.11
2018-10-10 02:00:00,BINANCE:ETHUSDT,228.4,228.78,224.05,226.74,122748.21412,224.605,223.765,218.3425,326.54499999999996,210.66
2018-10-11 02:00:00,BINANCE:ETHUSDT,226.7,226.91,189.01,191.58,497209.72298,210.855,222.07,217.83249999999998,326.15999999999997,220.74
2018-10-12 02:00:00,BINANCE:ETHUSDT,191.55,201.87,190.04,196.96,216448.3922,210.855,222.07,216.015,320.65999999999997,219.07
2018-10-13 02:00:00,BINANCE:ETHUSDT,196.96,202.78,196.27,201.3,107215.5262,210.855,222.07,216.015,319.65999999999997,212.79
2018-10-14 02:00:00,BINANCE:ETHUSDT,201.39,203.56,194.33,197.01,110554.19361,210.855,222.07,216.015,319.65999999999997,210.77
2018-10-15 02:00:00,BINANCE:ETHUSDT,196.84,239.0,194.6,214.39,973857.7477,214.005,222.07,216.015,318.555,213.25
2018-10-16 02:00:00,BINANCE:ETHUSDT,214.39,219.95,211.55,215.09,145980.09837,214.005,222.07,216.015,312.31,212.54
2018-10-17 02:00:00,BINANCE:ETHUSDT,215.2,216.99,210.0,212.85,153768.85024,214.005,222.07,226.14499999999998,301.155,212.89
2018-10-18 02:00:00,BINANCE:ETHUSDT,212.9,215.3,203.53,206.24,150229.60097,214.005,219.37,229.21249999999998,296.41999999999996,209.84
2018-10-19 02:00:00,BINANCE:ETHUSDT,206.25,208.0,204.21,205.0,254660.48637,214.005,217.605,229.21249999999998,293.66499999999996,187.43
2018-10-20 02:00:00,BINANCE:ETHUSDT,205.1,209.69,203.57,207.91,62376.6968,214.51999999999998,214.005,229.21249999999998,293.42499999999995,184.35
2018-10-21 02:00:00,BINANCE:ETHUSDT,207.91,211.99,206.74,207.49,83277.36128,216.66500000000002,214.005,229.21249999999998,290.29999999999995,176.89
2018-10-22 02:00:00,BINANCE:ETHUSDT,207.46,209.3,205.0,206.67,206046.89963,216.66500000000002,214.005,229.48000000000002,290.29999999999995,176.2
2018-10-23 02:00:00,BINANCE:ETHUSDT,206.67,207.8,202.14,205.85,112753.0414,216.8,214.005,229.84,290.03999999999996,178.97
2018-10-24 02:00:00,BINANCE:ETHUSDT,205.85,207.95,204.73,205.35,97128.82698,211.045,214.005,230.67000000000002,273.87,150.81
2018-10-25 02:00:00,BINANCE:ETHUSDT,205.35,205.94,202.88,203.93,77411.57217,209.565,214.005,229.675,268.61,133.82
2018-10-26 02:00:00,BINANCE:ETHUSDT,203.84,209.0,203.0,204.92,91143.83291,208.72,214.005,228.42000000000002,266.595,138.23
2018-10-27 02:00:00,BINANCE:ETHUSDT,204.92,206.15,203.09,204.45,50235.68329,207.065,214.005,218.9475,250.15,126.63
2018-10-28 02:00:00,BINANCE:ETHUSDT,204.45,205.94,203.62,204.99,44394.83357,207.065,214.005,218.065,247.225,125.02
2018-10-29 01:00:00,BINANCE:ETHUSDT,204.99,205.49,195.28,196.96,118281.82272,203.635,214.005,216.265,244.655,114.89
2018-10-30 01:00:00,BINANCE:ETHUSDT,196.95,198.6,195.91,197.27,83633.81463,202.29000000000002,214.005,216.615,244.325,118.67
2018-10-31 01:00:00,BINANCE:ETHUSDT,197.24,201.45,193.01,198.73,114739.70424,201.005,214.005,216.615,244.325,110.68
2018-11-01 01:00:00,BINANCE:ETHUSDT,198.7,200.95,197.88,199.96,86097.98629,201.005,214.005,218.9075,244.325,111.43
2018-11-02 01:00:00,BINANCE:ETHUSDT,199.93,203.74,199.34,202.35,97123.22813,201.005,214.005,218.9075,244.325,122.9
2018-11-03 01:00:00,BINANCE:ETHUSDT,202.31,202.69,198.59,200.31,72084.92932,201.005,214.005,223.4475,244.325,117.98
2018-11-04 01:00:00,BINANCE:ETHUSDT,200.27,218.76,199.0,212.11,182534.6216,205.885,214.005,224.98,237.35999999999999,113.73
2018-11-05 01:00:00,BINANCE:ETHUSDT,212.13,213.39,207.62,210.66,141432.1406,205.885,214.005,224.185,235.68,118.1
2018-11-06 01:00:00,BINANCE:ETHUSDT,210.64,221.25,209.11,220.74,197797.49527,207.13,214.51999999999998,216.46249999999998,234.66,116.57
2018-11-07 01:00:00,BINANCE:ETHUSDT,220.77,224.8,217.01,219.07,204931.0342,208.905,216.005,216.46249999999998,234.66,108.76
2018-11-08 01:00:00,BINANCE:ETHUSDT,219.06,220.78,212.49,212.79,189828.4945,208.905,216.005,216.46249999999998,234.66,109.94
2018-11-09 01:00:00,BINANCE:ETHUSDT,212.79,215.51,209.1,210.77,152215.94686,211.34,216.005,216.46249999999998,234.66,102.71
2018-11-10 01:00:00,BINANCE:ETHUSDT,210.78,215.55,209.02,213.25,131384.47893,211.695,208.905,218.0375,234.66,91.0
2018-11-11 01:00:00,BINANCE:ETHUSDT,213.27,213.99,209.0,212.54,136268.81156,211.695,208.905,218.0375,234.66,93.05
2018-11-12 01:00:00,BINANCE:ETHUSDT,212.6,214.22,210.9,212.89,99963.97203,211.9,208.905,218.0375,234.66,90.38
2018-11-13 01:00:00,BINANCE:ETHUSDT,212.91,213.8,209.2,209.84,114466.36708,216.21,208.905,216.6875,234.66,93.26
2018-11-14 01:00:00,BINANCE:ETHUSDT,209.84,210.3,176.16,187.43,434676.16832,200.48000000000002,200.48000000000002,215.805,234.66,89.91
2018-11-15 01:00:00,BINANCE:ETHUSDT,187.43,190.0,170.99,184.35,452416.10784,197.895,197.895,214.2625,234.66,87.76
2018-11-16 01:00:00,BINANCE:ETHUSDT,184.35,185.0,173.0,176.89,241710.34763,195.885,197.895,215.335,234.66,89.41
2018-11-17 01:00:00,BINANCE:ETHUSDT,176.93,177.91,173.94,176.2,144804.70986,193.27,197.895,215.335,234.66,86.34
2018-11-18 01:00:00,BINANCE:ETHUSDT,176.2,182.94,176.1,178.97,141736.32263,193.27,197.895,215.4025,233.325,83.82
2018-11-19 01:00:00,BINANCE:ETHUSDT,179.04,179.33,146.47,150.81,596789.83916,180.345,185.635,212.52499999999998,231.97,83.76
2018-11-20 01:00:00,BINANCE:ETHUSDT,150.76,154.7,126.95,133.82,996552.28721,170.585,175.875,211.785,229.98,84.67
2018-11-21 01:00:00,BINANCE:ETHUSDT,133.68,142.01,127.15,138.23,718957.78552,170.375,175.875,211.3625,227.47,94.02
2018-11-22 01:00:00,BINANCE:ETHUSDT,138.36,140.4,125.64,126.63,334674.07185,167.97,175.22,210.535,211.225,100.39
2018-11-23 01:00:00,BINANCE:ETHUSDT,126.58,128.9,118.56,125.02,504352.24386,154.28,171.68,210.535,211.225,98.74
2018-11-24 01:00:00,BINANCE:ETHUSDT,125.0,130.81,112.32,114.89,471321.56764,148.66,168.56,208.82,211.225,114.05
2018-11-25 01:00:00,BINANCE:ETHUSDT,114.83,122.35,102.95,118.67,836233.31252,142.945,163.875,208.1475,211.225,107.69
2018-11-26 01:00:00,BINANCE:ETHUSDT,118.65,121.5,106.41,110.68,679477.36231,142.945,163.875,207.505,211.225,115.2
2018-11-27 01:00:00,BINANCE:ETHUSDT,110.66,114.31,102.36,111.43,524024.40616,140.845,163.58,207.505,211.225,129.03
2018-11-28 01:00:00,BINANCE:ETHUSDT,111.38,126.8,111.37,122.9,578552.74124,128.53,163.58,207.505,211.225,138.03
2018-11-29 01:00:00,BINANCE:ETHUSDT,122.88,124.0,114.78,117.98,478777.39614,122.185,163.58,207.505,219.14,127.6
2018-11-30 01:00:00,BINANCE:ETHUSDT,117.99,120.26,111.09,113.73,418593.63529,121.38,163.58,209.945,222.07,129.35
2018-12-01 01:00:00,BINANCE:ETHUSDT,113.71,120.8,111.35,118.1,330159.06742,116.58500000000001,163.58,209.945,222.07,113.8
2018-12-02 01:00:00,BINANCE:ETHUSDT,118.09,120.73,116.0,116.57,273657.6215,116.58500000000001,163.58,210.825,222.07,135.3
2018-12-03 01:00:00,BINANCE:ETHUSDT,116.63,116.96,106.7,108.76,324446.03324,114.58,161.57,212.45499999999998,222.07,132.89
2018-12-04 01:00:00,BINANCE:ETHUSDT,108.76,113.2,106.0,109.94,275321.0063,114.58,158.955,212.45499999999998,222.07,137.77
2018-12-05 01:00:00,BINANCE:ETHUSDT,109.92,110.58,102.38,102.71,354071.53241,114.58,158.955,213.6725,222.07,131.45
2018-12-06 01:00:00,BINANCE:ETHUSDT,102.73,104.68,90.2,91.0,586138.59043,108.5,152.21,210.3,222.07,139.1
2018-12-07 01:00:00,BINANCE:ETHUSDT,91.18,96.9,82.07,93.05,1030073.58467,103.035,148.14499999999998,210.3,222.07,152.01
2018-12-08 01:00:00,BINANCE:ETHUSDT,93.06,98.0,84.55,90.38,698217.12529,101.435,147.935,210.4025,222.07,146.3
2018-12-09 01:00:00,BINANCE:ETHUSDT,90.39,98.7,88.63,93.26,520519.36023,101.435,146.185,212.5575,219.37,151.97
2018-12-10 01:00:00,BINANCE:ETHUSDT,93.26,95.21,88.11,89.91,408573.02929,101.4,136.035,200.48000000000002,211.18,152.83
2018-12-11 01:00:00,BINANCE:ETHUSDT,89.88,91.65,85.83,87.76,339991.84246,99.51499999999999,133.535,197.895,204.995,153.86
2018-12-12 01:00:00,BINANCE:ETHUSDT,87.77,91.31,86.63,89.41,285436.04029,97.63499999999999,132.505,196.89,204.995,149.34
2018-12-13 01:00:00,BINANCE:ETHUSDT,89.39,90.71,84.71,86.34,331218.30083,96.32499999999999,132.505,195.5825,204.995,147.6
2018-12-14 01:00:00,BINANCE:ETHUSDT,86.35,87.25,82.2,83.82,318003.73427,93.375,130.7,195.5825,204.995,148.1
2018-12-15 01:00:00,BINANCE:ETHUSDT,83.82,85.0,81.79,83.76,217360.65775,90.245,118.245,182.99,192.735,124.95
2018-12-16 01:00:00,BINANCE:ETHUSDT,83.75,87.64,83.73,84.67,241366.76305,90.245,111.9,173.23000000000002,182.975,124.65
2018-12-17 01:00:00,BINANCE:ETHUSDT,84.68,97.0,84.4,94.02,472252.23388,90.245,111.095,173.125,182.975,123.35
2018-12-18 01:00:00,BINANCE:ETHUSDT,94.03,101.3,91.34,100.39,529946.79175,91.545,106.30000000000001,171.595,182.32,114.16
2018-12-19 01:00:00,BINANCE:ETHUSDT,100.39,107.55,97.75,98.74,827748.59096,94.67,106.30000000000001,162.98000000000002,178.78,126.95
2018-12-20 01:00:00,BINANCE:ETHUSDT,98.73,116.0,97.88,114.05,859612.57205,98.89500000000001,104.295,158.61,175.66,118.95
2018-12-21 01:00:00,BINANCE:ETHUSDT,113.71,118.0,104.76,107.69,666048.71786,99.89500000000001,104.295,153.41,170.975,121.48
2018-12-22 01:00:00,BINANCE:ETHUSDT,107.67,115.5,105.38,115.2,405672.83117,99.89500000000001,104.295,153.41,170.975,121.54
2018-12-23 01:00:00,BINANCE:ETHUSDT,115.18,131.94,114.91,129.03,936094.1049,106.86500000000001,106.86500000000001,152.2125,170.68,119.17
2018-12-24 01:00:00,BINANCE:ETHUSDT,129.03,157.67,128.8,138.03,1319609.8165,120.69999999999999,119.72999999999999,146.055,170.68,122.6
2018-12-25 01:00:00,BINANCE:ETHUSDT,138.01,139.26,119.68,127.6,1076164.12809,121.035,119.72999999999999,142.8825,170.68,117.47
2018-12-26 01:00:00,BINANCE:ETHUSDT,127.61,135.32,122.51,129.35,794834.05601,124.505,119.72999999999999,142.48000000000002,170.68,115.63
2018-12-27 01:00:00,BINANCE:ETHUSDT,129.35,131.09,111.22,113.8,752177.90111,127.71,119.72999999999999,140.0825,170.68,117.81
2018-12-28 01:00:00,BINANCE:ETHUSDT,113.75,136.66,111.87,135.3,894454.19051,127.77499999999999,119.72999999999999,140.0825,170.68,116.44
2018-12-29 01:00:00,BINANCE:ETHUSDT,135.3,145.42,128.5,132.89,1006654.49844,131.215,119.72999999999999,138.075,170.68,116.39
2018-12-30 01:00:00,BINANCE:ETHUSDT,133.0,139.0,127.03,137.77,704259.41614,131.52499999999998,119.72999999999999,136.7675,170.68,115.11
2018-12-31 01:00:00,BINANCE:ETHUSDT,137.81,138.66,128.7,131.45,484604.83962,134.445,119.72999999999999,136.7675,170.68,115.34
2019-01-01 01:00:00,BINANCE:ETHUSDT,131.45,140.67,130.0,139.1,401776.88797,134.445,119.72999999999999,130.35500000000002,157.5,112.05
2019-01-02 01:00:00,BINANCE:ETHUSDT,139.1,155.37,137.76,152.01,941486.31524,133.29500000000002,119.72999999999999,125.58999999999999,153.435,105.5
2019-01-03 01:00:00,BINANCE:ETHUSDT,152.01,153.64,143.11,146.3,708091.31714,133.29500000000002,119.72999999999999,124.685,153.435,104.45
2019-01-04 01:00:00,BINANCE:ETHUSDT,146.3,154.8,143.54,151.97,805248.93821,133.29500000000002,119.72999999999999,123.81,153.435,108.29
2019-01-05 01:00:00,BINANCE:ETHUSDT,152.08,159.26,151.2,152.83,773169.13736,135.565,120.525,118.7175,153.435,106.44
2019-01-06 01:00:00,BINANCE:ETHUSDT,152.83,157.4,147.51,153.86,627908.47366,143.14499999999998,120.525,116.52499999999999,153.435,106.73
2019-01-07 01:00:00,BINANCE:ETHUSDT,153.89,155.48,147.86,149.34,424765.30258,143.14499999999998,120.525,115.07,153.435,110.42
2019-01-08 01:00:00,BINANCE:ETHUSDT,149.29,151.65,145.2,147.6,441661.06778,143.98,120.525,114.41499999999999,153.435,107.36
2019-01-09 01:00:00,BINANCE:ETHUSDT,147.62,151.5,146.77,148.1,299443.563,144.63,120.525,112.0375,153.435,107.68
2019-01-10 01:00:00,BINANCE:ETHUSDT,148.11,149.45,121.0,124.95,871751.75038,140.13,121.495,104.245,153.29500000000002,107.27
2019-01-11 01:00:00,BINANCE:ETHUSDT,124.96,127.36,120.08,124.65,545293.98369,139.67,121.83,101.0725,153.29500000000002,104.5
2019-01-12 01:00:00,BINANCE:ETHUSDT,124.67,126.19,122.0,123.35,300262.13404,139.67,125.3,100.67,153.29500000000002,104.48
2019-01-13 01:00:00,BINANCE:ETHUSDT,123.35,124.25,111.87,114.16,422561.96777,135.565,128.505,98.92250000000001,153.29500000000002,119.25
2019-01-14 01:00:00,BINANCE:ETHUSDT,114.17,130.05,113.94,126.95,546420.40854,134.635,128.57,100.48500000000001,153.29500000000002,119.19
2019-01-15 01:00:00,BINANCE:ETHUSDT,126.95,129.4,116.0,118.95,649020.5297,133.675,132.01,101.595,153.29500000000002,125.12
2019-01-16 01:00:00,BINANCE:ETHUSDT,118.93,126.88,118.52,121.48,513486.65472,131.76,132.32,102.095,153.29500000000002,120.89
2019-01-17 01:00:00,BINANCE:ETHUSDT,121.49,122.99,116.8,121.54,447535.22716,131.685,135.24,102.095,153.29500000000002,122.41
2019-01-18 01:00:00,BINANCE:ETHUSDT,121.56,121.98,117.66,119.17,235646.684,130.66,135.24,106.86500000000001,153.29500000000002,121.86
2019-01-19 01:00:00,BINANCE:ETHUSDT,119.16,125.29,119.14,122.6,323303.79296,120.96000000000001,135.24,120.21499999999999,153.29500000000002,120.42
2019-01-20 01:00:00,BINANCE:ETHUSDT,122.61,123.32,115.68,117.47,451792.85352,120.96000000000001,135.24,120.3825,153.29500000000002,121.67
2019-01-21 01:00:00,BINANCE:ETHUSDT,117.56,118.5,113.61,115.63,303632.93463,120.96000000000001,135.24,122.11749999999999,153.29500000000002,122.67
2019-01-22 01:00:00,BINANCE:ETHUSDT,115.62,119.49,111.39,117.81,359542.63873,120.72,135.325,123.72,153.29500000000002,133.75
2019-01-23 01:00:00,BINANCE:ETHUSDT,117.8,118.95,114.8,116.44,230247.61578,120.39500000000001,135.325,123.7525,153.29500000000002,145.69
2019-01-24 01:00:00,BINANCE:ETHUSDT,116.4,117.15,113.61,116.39,216242.29829,119.13499999999999,135.325,125.4725,151.285,143.44
2019-01-25 01:00:00,BINANCE:ETHUSDT,116.4,117.5,114.3,115.11,198617.08108,118.34,135.325,125.62749999999998,148.67000000000002,148.44
2019-01-26 01:00:00,BINANCE:ETHUSDT,115.13,118.0,115.0,115.34,146216.82819,118.34,135.325,127.08749999999999,148.67000000000002,145.69
2019-01-27 01:00:00,BINANCE:ETHUSDT,115.32,116.15,111.04,112.05,247369.60555,118.165,135.15,127.08749999999999,148.005,147.36
2019-01-28 01:00:00,BINANCE:ETHUSDT,112.04,112.87,100.91,105.5,566205.78288,112.115,130.08499999999998,126.5125,148.005,157.79
2019-01-29 01:00:00,BINANCE:ETHUSDT,105.49,106.61,102.22,104.45,319768.91348,110.19999999999999,130.08499999999998,126.5125,147.79500000000002,132.1
2019-01-30 01:00:00,BINANCE:ETHUSDT,104.41,109.8,103.45,108.29,330968.19265,110.19999999999999,130.08499999999998,126.5125,146.04500000000002,137.87
2019-01-31 01:00:00,BINANCE:ETHUSDT,108.29,110.61,105.46,106.44,290679.61935,109.93,129.155,128.04500000000002,135.895,136.22
2019-02-01 01:00:00,BINANCE:ETHUSDT,106.47,108.35,103.77,106.73,243149.88435,109.455,128.195,131.83499999999998,133.395,135.02
2019-02-02 01:00:00,BINANCE:ETHUSDT,106.71,111.15,106.07,110.42,186908.7573,109.455,126.28,131.83499999999998,132.365,135.34
2019-02-03 01:00:00,BINANCE:ETHUSDT,110.41,111.11,105.82,107.36,227211.54064,109.455,126.205,132.2525,132.365,135.32
2019-02-04 01:00:00,BINANCE:ETHUSDT,107.33,109.3,106.57,107.68,160850.10293,108.53,125.17999999999999,132.5775,130.56,132.56
2019-02-05 01:00:00,BINANCE:ETHUSDT,107.65,108.18,106.47,107.27,159730.1886,106.89,115.48,130.8125,120.525,130.6
2019-02-06 01:00:00,BINANCE:ETHUSDT,107.28,107.83,101.21,104.5,337204.30254,106.18,115.48,130.75,120.525,125.65
2019-02-07 01:00:00,BINANCE:ETHUSDT,104.49,106.18,103.82,104.48,147942.07683,106.18,115.48,132.48499999999999,120.525,136.72
2019-02-08 01:00:00,BINANCE:ETHUSDT,104.48,123.0,103.41,119.25,589950.64925,112.10499999999999,115.48,132.035,120.525,137.4
2019-02-09 01:00:00,BINANCE:ETHUSDT,119.32,121.99,117.64,119.19,328067.9574,112.10499999999999,115.155,131.6025,120.525,136.81
2019-02-10 01:00:00,BINANCE:ETHUSDT,119.19,126.49,115.81,125.12,385819.09619,113.85,113.895,132.8425,120.525,133.52
2019-02-11 01:00:00,BINANCE:ETHUSDT,125.12,125.28,119.24,120.89,389405.30404,113.85,113.69999999999999,132.04,120.525,137.27
2019-02-12 01:00:00,BINANCE:ETHUSDT,120.88,123.89,118.18,122.41,343765.66987,113.85,113.69999999999999,133.4625,120.525,135.37
2019-02-13 01:00:00,BINANCE:ETHUSDT,122.4,126.47,120.7,121.86,317827.31956,113.85,113.69999999999999,132.95,120.525,132.67
2019-02-14 01:00:00,BINANCE:ETHUSDT,121.86,124.5,120.1,120.42,297205.78738,113.85,113.69999999999999,128.10000000000002,120.525,133.57
2019-02-15 01:00:00,BINANCE:ETHUSDT,120.47,124.25,120.19,121.67,255296.0814,114.94999999999999,113.69999999999999,128.10000000000002,120.525,131.65
2019-02-16 01:00:00,BINANCE:ETHUSDT,121.66,124.99,121.54,122.67,215320.70134,114.94999999999999,113.69999999999999,128.10000000000002,120.525,132.2
2019-02-17 01:00:00,BINANCE:ETHUSDT,122.67,135.61,122.43,133.75,614788.60078,125.71000000000001,118.26,128.02249999999998,120.525,136.56
2019-02-18 01:00:00,BINANCE:ETHUSDT,133.77,148.3,132.42,145.69,1079830.1502,132.055,124.605,127.86,120.525,140.92
2019-02-19 01:00:00,BINANCE:ETHUSDT,145.69,150.0,142.36,143.44,747968.90445,134.09,125.455,127.22999999999999,120.525,138.67
2019-02-20 01:00:00,BINANCE:ETHUSDT,143.45,149.52,139.6,148.44,614303.61007,134.09,125.455,126.8325,120.525,137.59
2019-02-21 01:00:00,BINANCE:ETHUSDT,148.42,149.61,142.7,145.69,447364.40873,135.05,125.455,126.8325,120.525,138.55
2019-02-22 01:00:00,BINANCE:ETHUSDT,145.68,148.85,143.85,147.36,366251.18542,135.05,125.455,126.6575,120.525,139.01
2019-02-23 01:00:00,BINANCE:ETHUSDT,147.4,159.6,145.78,157.79,588183.72896,139.89499999999998,130.405,121.1,120.525,134.85
2019-02-24 01:00:00,BINANCE:ETHUSDT,157.75,166.0,131.7,132.1,1260506.80672,143.77,133.605,120.14249999999998,120.525,135.98
2019-02-25 01:00:00,BINANCE:ETHUSDT,132.1,141.55,131.89,137.87,801147.09543,144.215,133.605,120.14249999999998,120.525,137.28
2019-02-26 01:00:00,BINANCE:ETHUSDT,137.88,138.41,133.72,136.22,432944.17033,148.85,133.605,119.5425,120.525,136.09
2019-02-27 01:00:00,BINANCE:ETHUSDT,136.22,140.29,126.84,135.02,567202.61035,146.42000000000002,133.605,118.82499999999999,120.525,133.98
2019-02-28 01:00:00,BINANCE:ETHUSDT,135.03,139.0,132.1,135.34,579327.31749,146.42000000000002,133.605,117.8675,120.525,134.18
2019-03-01 01:00:00,BINANCE:ETHUSDT,135.32,137.95,134.9,135.32,302632.02831,146.42000000000002,133.605,117.83,120.525,139.45
2019-03-02 01:00:00,BINANCE:ETHUSDT,135.32,136.12,130.03,132.56,297005.28093,146.42000000000002,133.605,116.85499999999999,120.525,137.86
2019-03-03 01:00:00,BINANCE:ETHUSDT,132.54,134.6,128.01,130.6,222453.2859,146.42000000000002,133.605,111.185,121.495,143.25
2019-03-04 01:00:00,BINANCE:ETHUSDT,130.6,131.11,122.6,125.65,403947.79445,144.3,134.70499999999998,110.83000000000001,121.83,142.46
2019-03-05 01:00:00,BINANCE:ETHUSDT,125.68,137.84,125.19,136.72,512631.23178,132.075,134.70499999999998,110.83000000000001,125.3,141.38
2019-03-06 01:00:00,BINANCE:ETHUSDT,136.71,140.29,133.33,137.4,428826.87415,131.445,140.905,113.79249999999999,128.505,141.24
2019-03-07 01:00:00,BINANCE:ETHUSDT,137.37,140.2,135.2,136.81,307336.4931,131.445,140.905,113.63,128.57,163.31
2019-03-08 01:00:00,BINANCE:ETHUSDT,136.82,139.34,130.62,133.52,330283.58233,131.445,142.09,113.8725,130.08499999999998,159.96
2019-03-09 01:00:00,BINANCE:ETHUSDT,133.51,138.65,132.93,137.27,279861.12049,131.445,142.09,113.77499999999999,130.08499999999998,157.36
2019-03-10 01:00:00,BINANCE:ETHUSDT,137.27,137.5,134.0,135.37,203965.16815,131.445,143.05,113.77499999999999,130.08499999999998,164.77
2019-03-11 01:00:00,BINANCE:ETHUSDT,135.37,136.15,131.0,132.67,264587.00683,131.445,143.05,113.77499999999999,130.08499999999998,165.5
2019-03-12 01:00:00,BINANCE:ETHUSDT,132.67,135.3,130.77,133.57,194905.96843,131.445,143.095,113.77499999999999,130.08499999999998,174.21
2019-03-13 01:00:00,BINANCE:ETHUSDT,133.62,133.65,130.58,131.65,209456.09848,132.74,143.77,114.32499999999999,130.08499999999998,178.72
2019-03-14 01:00:00,BINANCE:ETHUSDT,131.69,135.11,128.52,132.2,258413.81868,134.405,144.215,114.32499999999999,130.08499999999998,174.6
2019-03-15 01:00:00,BINANCE:ETHUSDT,132.24,137.62,132.18,136.56,295832.26562,134.36,144.3,121.98500000000001,130.08499999999998,177.12
