datetime,symbol,open,high,low,close,volume,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span
2019-09-18 02:00:00,BINANCE:BTCUSDT,10187.48,10258.02,10100.0,10156.99,24250.249303,10164.404999999999,10112.935000000001,,,8348.2
2019-09-19 02:00:00,BINANCE:BTCUSDT,10156.41,10325.0,9653.0,10244.29,44826.282579,10050.904999999999,10112.935000000001,,,8159.29
2019-09-20 02:00:00,BINANCE:BTCUSDT,10243.7,10281.0,10061.39,10168.59,25088.491069,10050.904999999999,10112.935000000001,,,7991.74
2019-09-21 02:00:00,BINANCE:BTCUSDT,10167.92,10176.7,9900.0,9986.39,20544.175196,10046.0,10112.935000000001,,,8070.58
2019-09-22 02:00:00,BINANCE:BTCUSDT,9985.15,10089.0,9853.97,10028.87,22049.275256,10036.494999999999,10112.935000000001,,,7947.01
2019-09-23 02:00:00,BINANCE:BTCUSDT,10028.05,10049.99,9615.77,9702.25,31937.232356,9987.885,10112.935000000001,,,7948.01
2019-09-24 02:00:00,BINANCE:BTCUSDT,9702.2,9794.99,7800.0,8493.14,94007.345203,9077.5,9352.935000000001,,,8223.35
2019-09-25 02:00:00,BINANCE:BTCUSDT,8497.55,8730.0,8215.64,8430.05,60783.892258,9062.5,9352.935000000001,,,8197.27
2019-09-26 02:00:00,BINANCE:BTCUSDT,8430.05,8465.99,7750.0,8063.73,67930.853749,9037.5,9327.935000000001,,,8020.0
2019-09-27 02:00:00,BINANCE:BTCUSDT,8063.49,8265.0,7852.15,8177.91,43882.924625,9037.5,9327.935000000001,,,7466.62
2019-09-28 02:00:00,BINANCE:BTCUSDT,8177.47,8315.0,8001.09,8198.81,34473.605165,9015.5,9327.935000000001,,,7412.41
2019-09-29 02:00:00,BINANCE:BTCUSDT,8199.38,8229.13,7890.0,8043.82,31544.211388,8963.35,9327.935000000001,,,8655.02
2019-09-30 02:00:00,BINANCE:BTCUSDT,8043.04,8337.26,7710.0,8289.34,55865.48726,8899.5,9307.935000000001,,,9230.0
2019-10-01 02:00:00,BINANCE:BTCUSDT,8289.97,8500.0,8173.05,8292.44,43472.418091,8879.994999999999,9307.935000000001,,,9529.93
2019-10-02 02:00:00,BINANCE:BTCUSDT,8292.67,8373.91,8151.22,8359.94,26243.386644,8752.494999999999,9151.25,,,9205.14
2019-10-03 02:00:00,BINANCE:BTCUSDT,8360.0,8393.0,8060.0,8223.96,30488.284058,8220.0,9151.25,,,9407.62
2019-10-04 02:00:00,BINANCE:BTCUSDT,8224.43,8232.41,8005.0,8137.13,26476.330404,8105.0,9095.0,,,9154.72
2019-10-05 02:00:00,BINANCE:BTCUSDT,8137.09,8183.41,8012.98,8126.19,21907.615564,8105.0,9079.404999999999,,,9140.85
2019-10-06 02:00:00,BINANCE:BTCUSDT,8127.55,8153.87,7785.0,7854.25,34676.104049,8105.0,9079.404999999999,,,9231.61
2019-10-07 02:00:00,BINANCE:BTCUSDT,7855.3,8299.92,7762.0,8190.09,52202.072297,8105.0,9079.404999999999,,,9289.52
2019-10-08 02:00:00,BINANCE:BTCUSDT,8190.82,8325.0,8088.75,8168.39,35452.657423,8105.0,9074.5,,,9194.71
2019-10-09 02:00:00,BINANCE:BTCUSDT,8170.79,8670.0,8115.0,8560.74,55038.704378,8216.0,9064.994999999999,,,9393.35
2019-10-10 02:00:00,BINANCE:BTCUSDT,8562.15,8644.0,8414.52,8558.03,39137.946167,8216.0,9035.0,,,9308.66
2019-10-11 02:00:00,BINANCE:BTCUSDT,8557.82,8779.51,8212.38,8258.5,50405.284418,8270.755000000001,9032.5,,,9339.05
2019-10-12 02:00:00,BINANCE:BTCUSDT,8257.95,8400.0,8250.0,8300.09,21339.334098,8270.755000000001,9017.5,,,9216.2
2019-10-13 02:00:00,BINANCE:BTCUSDT,8301.98,8451.37,8160.0,8275.01,27840.739953,8270.755000000001,9017.5,10146.4675,,8773.73
2019-10-14 02:00:00,BINANCE:BTCUSDT,8275.24,8388.85,8203.0,8348.2,29810.663253,8270.755000000001,9017.5,10138.67,,8809.41
2019-10-15 02:00:00,BINANCE:BTCUSDT,8346.86,8403.0,8090.0,8159.29,32773.062476,8270.755000000001,8995.5,10081.92,,9039.47
2019-10-16 02:00:00,BINANCE:BTCUSDT,8159.3,8181.16,7917.0,7991.74,34733.593966,8348.255000000001,8943.35,10081.92,,8733.27
2019-10-17 02:00:00,BINANCE:BTCUSDT,7995.02,8124.92,7929.03,8070.58,29656.949158,8348.255000000001,8899.5,10079.4675,,8821.94
2019-10-18 02:00:00,BINANCE:BTCUSDT,8070.71,8115.0,7816.01,7947.01,31353.181416,8297.76,8879.994999999999,10074.715,,8777.12
2019-10-19 02:00:00,BINANCE:BTCUSDT,7946.89,8098.1,7866.92,7948.01,26627.889388,8297.76,8752.494999999999,10050.41,,8646.68
2019-10-20 02:00:00,BINANCE:BTCUSDT,7949.87,8297.0,7870.0,8223.35,34286.452654,8133.6900000000005,8244.755000000001,9215.2175,,8471.73
2019-10-21 02:00:00,BINANCE:BTCUSDT,8223.35,8333.0,8142.03,8197.27,30448.679539,8133.6900000000005,8244.755000000001,9207.7175,,8491.02
2019-10-22 02:00:00,BINANCE:BTCUSDT,8197.28,8297.99,8000.0,8020.0,34651.828663,8109.505,8244.755000000001,9182.7175,,8502.4
2019-10-23 02:00:00,BINANCE:BTCUSDT,8020.06,8047.59,7300.0,7466.62,63897.457098,7851.5,8039.755,9182.7175,,8187.17
2019-10-24 02:00:00,BINANCE:BTCUSDT,7468.47,7503.68,7337.99,7412.41,32714.383265,7816.5,8039.755,9171.7175,,8133.64
2019-10-25 02:00:00,BINANCE:BTCUSDT,7412.41,8799.0,7361.0,8655.02,90748.218174,8049.5,8049.5,9145.642500000002,,8098.01
2019-10-26 02:00:00,BINANCE:BTCUSDT,8655.88,10370.0,8470.38,9230.0,162588.585413,8835.0,8835.0,9103.7175,,7627.74
2019-10-27 02:00:00,BINANCE:BTCUSDT,9230.0,9794.98,9074.34,9529.93,93833.541604,8835.0,8835.0,9093.965,,7268.23
2019-10-28 01:00:00,BINANCE:BTCUSDT,9528.23,9902.1,9160.0,9205.14,80174.217323,8835.0,8835.0,8951.8725,,7311.57
2019-10-29 01:00:00,BINANCE:BTCUSDT,9204.45,9550.0,9072.0,9407.62,64158.462446,8835.0,8835.0,8685.625,,6903.28
2019-10-30 01:00:00,BINANCE:BTCUSDT,9407.62,9409.84,9001.01,9154.72,55241.786434,8835.0,8835.0,8600.0,,7109.57
2019-10-31 01:00:00,BINANCE:BTCUSDT,9154.02,9405.0,8913.0,9140.85,54376.024902,8835.0,8835.0,8592.2025,,7156.14
2019-11-01 01:00:00,BINANCE:BTCUSDT,9140.86,9279.0,9030.0,9231.61,43594.814115,8853.994999999999,8835.0,8592.2025,,7508.52
2019-11-02 01:00:00,BINANCE:BTCUSDT,9231.4,9373.74,9186.21,9289.52,28923.060828,8865.5,8835.0,8592.2025,,7419.49
2019-11-03 01:00:00,BINANCE:BTCUSDT,9289.85,9362.57,9066.14,9194.71,27894.378279,9420.189999999999,8835.0,8589.75,,7739.68
2019-11-04 01:00:00,BINANCE:BTCUSDT,9196.46,9513.68,9115.84,9393.35,45894.456277,9407.55,8835.0,8640.4975,,7541.89
2019-11-05 01:00:00,BINANCE:BTCUSDT,9392.4,9454.95,9175.76,9308.66,45935.873665,9407.55,8835.0,8625.5,,7390.89
2019-11-06 01:00:00,BINANCE:BTCUSDT,9307.73,9440.91,9250.01,9339.05,37336.170372,9231.5,8835.0,8651.6275,,7294.28
2019-11-07 01:00:00,BINANCE:BTCUSDT,9339.16,9375.0,9101.0,9216.2,39117.470853,9213.34,8835.0,8644.1275,,7292.71
2019-11-08 01:00:00,BINANCE:BTCUSDT,9214.0,9261.0,8696.0,8773.73,62107.289243,9104.84,8835.0,8644.1275,9307.935000000001,7194.32
2019-11-09 01:00:00,BINANCE:BTCUSDT,8773.74,8880.0,8724.88,8809.41,29469.481405,9104.84,8835.0,8644.1275,9307.935000000001,7389.0
2019-11-10 01:00:00,BINANCE:BTCUSDT,8809.18,9147.19,8750.0,9039.47,34422.029797,9104.84,8835.0,8633.1275,9307.935000000001,7527.47
2019-11-11 01:00:00,BINANCE:BTCUSDT,9040.16,9072.32,8618.68,8733.27,44888.053545,9066.18,8835.0,8645.802500000002,9307.935000000001,7488.21
2019-11-12 01:00:00,BINANCE:BTCUSDT,8733.36,8888.0,8567.6,8821.94,40366.629471,9040.64,8835.0,8623.8775,9307.935000000001,7510.11
2019-11-13 01:00:00,BINANCE:BTCUSDT,8821.91,8844.99,8702.0,8777.12,26810.116918,9011.275000000001,8835.0,8588.877499999999,9307.935000000001,7338.64
2019-11-14 01:00:00,BINANCE:BTCUSDT,8777.54,8800.0,8582.6,8646.68,33468.468961,9004.255000000001,8835.0,8525.127499999999,9307.935000000001,7224.13
2019-11-15 01:00:00,BINANCE:BTCUSDT,8646.38,8790.0,8400.0,8471.73,46087.417751,8887.5,8835.0,8189.222500000001,9307.935000000001,7210.0
2019-11-16 01:00:00,BINANCE:BTCUSDT,8471.62,8543.0,8400.0,8491.02,20902.299752,8830.5,8835.0,8189.222500000001,9307.935000000001,7198.08
2019-11-17 01:00:00,BINANCE:BTCUSDT,8490.74,8635.0,8350.68,8502.4,27009.037082,8748.935000000001,8835.0,8177.130000000001,9307.935000000001,7258.48
2019-11-18 01:00:00,BINANCE:BTCUSDT,8502.87,8503.52,8060.0,8187.17,43017.69094,8603.595000000001,8853.994999999999,7945.6275000000005,9102.935000000001,7064.05
2019-11-19 01:00:00,BINANCE:BTCUSDT,8186.5,8218.63,8003.0,8133.64,43556.061025,8537.66,8865.5,7928.1275000000005,9102.935000000001,7118.59
2019-11-20 01:00:00,BINANCE:BTCUSDT,8133.83,8264.29,8038.4,8098.01,32466.23098,8445.5,9186.5,8049.5,9102.935000000001,6891.72
2019-11-21 01:00:00,BINANCE:BTCUSDT,8098.56,8134.73,7500.0,7627.74,58418.780261,8172.495,8701.05,8835.0,9102.935000000001,6623.82
2019-11-22 01:00:00,BINANCE:BTCUSDT,7627.79,7750.0,6790.0,7268.23,126603.140259,7795.0,8346.05,8835.0,9102.935000000001,7277.83
2019-11-23 01:00:00,BINANCE:BTCUSDT,7268.23,7344.48,7080.01,7311.57,50449.894755,7790.0,8170.0,8835.0,8946.25,7150.3
2019-11-24 01:00:00,BINANCE:BTCUSDT,7311.1,7330.39,6861.0,6903.28,67890.206483,7712.5,8151.84,8835.0,8946.25,7187.83
2019-11-25 01:00:00,BINANCE:BTCUSDT,6900.23,7377.69,6515.0,7109.57,119645.735197,7575.0,8014.34,8835.0,8890.0,7132.75
2019-11-26 01:00:00,BINANCE:BTCUSDT,7109.99,7340.0,7017.48,7156.14,65722.39769,7509.26,8014.34,8835.0,8874.404999999999,7501.44
2019-11-27 01:00:00,BINANCE:BTCUSDT,7154.75,7655.0,6840.0,7508.52,92452.87349,7389.645,8014.34,8844.4975,8874.404999999999,7317.09
2019-11-28 01:00:00,BINANCE:BTCUSDT,7507.9,7643.0,7360.0,7419.49,56933.981109,7389.645,8014.34,8850.25,8874.404999999999,7255.77
2019-11-29 01:00:00,BINANCE:BTCUSDT,7418.52,7850.0,7362.3,7739.68,60745.300873,7324.865,8014.34,9127.595,8869.5,7204.63
2019-11-30 01:00:00,BINANCE:BTCUSDT,7740.99,7810.0,7441.0,7541.89,46989.433619,7182.5,7984.975,9121.275,8859.994999999999,7202.0
2019-12-01 01:00:00,BINANCE:BTCUSDT,7540.63,7541.85,7210.0,7390.89,60769.342313,7182.5,7977.955,9121.275,8835.0,7254.74
2019-12-02 01:00:00,BINANCE:BTCUSDT,7391.5,7420.56,7151.1,7294.28,46330.25604,7182.5,7945.0,9033.25,8835.0,7316.14
2019-12-03 01:00:00,BINANCE:BTCUSDT,7294.42,7400.0,7241.35,7292.71,33149.477487,7182.5,7888.0,9024.17,8835.0,7388.24
2019-12-04 01:00:00,BINANCE:BTCUSDT,7292.71,7750.0,7067.0,7194.32,83147.149142,7345.0,7831.095,8969.92,8835.0,7246.0
2019-12-05 01:00:00,BINANCE:BTCUSDT,7194.59,7485.0,7150.0,7389.0,59306.678855,7345.0,7831.095,8969.92,8835.0,7195.23
2019-12-06 01:00:00,BINANCE:BTCUSDT,7389.0,7590.03,7305.0,7527.47,48189.087944,7458.5,7793.66,8969.92,8835.0,7200.85
2019-12-07 01:00:00,BINANCE:BTCUSDT,7527.8,7619.62,7470.16,7488.21,31498.684173,7458.5,7701.5,8950.59,8835.0,6965.71
2019-12-08 01:00:00,BINANCE:BTCUSDT,7487.31,7564.0,7374.86,7510.11,29856.897631,7438.5,7679.995,8937.82,8835.0,7344.96
2019-12-09 01:00:00,BINANCE:BTCUSDT,7510.11,7650.0,7273.0,7338.64,46621.887493,7408.5,7657.5,8923.1375,8835.0,7354.11
2019-12-10 01:00:00,BINANCE:BTCUSDT,7338.64,7407.6,7157.1,7224.13,49723.76214,7408.5,7652.5,8919.6275,8835.0,7358.75
2019-12-11 01:00:00,BINANCE:BTCUSDT,7224.15,7275.5,7125.66,7210.0,30093.091944,7408.5,7575.0,8861.25,8835.0,7758.0
2019-12-12 01:00:00,BINANCE:BTCUSDT,7210.0,7295.0,7080.3,7198.08,42288.600932,7408.5,7575.0,8832.75,8835.0,8145.28
2019-12-13 01:00:00,BINANCE:BTCUSDT,7197.76,7309.05,7190.76,7258.48,27609.873795,7365.15,7509.26,8791.9675,8835.0,8055.98
2019-12-14 01:00:00,BINANCE:BTCUSDT,7257.37,7271.77,7012.0,7064.05,29561.985967,7331.0,7389.645,8728.795,8835.0,7817.76
2019-12-15 01:00:00,BINANCE:BTCUSDT,7064.14,7200.3,7008.35,7118.59,26395.778137,7329.175,7389.645,8701.58,8835.0,8197.02
2019-12-16 01:00:00,BINANCE:BTCUSDT,7119.6,7150.0,6836.0,6891.72,43863.993059,7243.0,7324.865,8816.0,8835.0,8020.01
2019-12-17 01:00:00,BINANCE:BTCUSDT,6891.44,6942.21,6560.0,6623.82,53865.069929,7105.0,7182.5,8436.7725,8835.0,8184.98
2019-12-18 01:00:00,BINANCE:BTCUSDT,6623.84,7440.0,6435.0,7277.83,95636.651251,6937.5,7142.5,8070.525,8580.0,8110.34
2019-12-19 01:00:00,BINANCE:BTCUSDT,7277.83,7380.0,7038.31,7150.3,55509.049075,6937.5,7142.5,7980.0,8580.0,8810.01
2019-12-20 01:00:00,BINANCE:BTCUSDT,7151.31,7220.0,7079.5,7187.83,32132.069205,6937.5,7142.5,7932.17,8580.0,8821.41
2019-12-21 01:00:00,BINANCE:BTCUSDT,7188.01,7190.58,7105.0,7132.75,19467.174028,6937.5,7142.5,7794.67,8442.5,8720.01
2019-12-22 01:00:00,BINANCE:BTCUSDT,7131.59,7518.54,7122.47,7501.44,39137.45515,6976.77,7142.5,7761.8,8442.5,8913.28
2019-12-23 01:00:00,BINANCE:BTCUSDT,7500.71,7695.38,7265.84,7317.09,68051.997203,7065.1900000000005,7142.5,7701.9925,8442.5,8915.96
2019-12-24 01:00:00,BINANCE:BTCUSDT,7317.3,7436.68,7157.04,7255.77,43629.494188,7065.1900000000005,7142.5,7701.9925,8442.5,8701.7
2019-12-25 01:00:00,BINANCE:BTCUSDT,7255.77,7271.77,7128.86,7204.63,27492.044323,7065.1900000000005,7122.5,7669.6025,8442.5,8642.35
2019-12-26 01:00:00,BINANCE:BTCUSDT,7205.01,7435.0,7157.12,7202.0,36259.761076,7065.1900000000005,7092.5,7583.7375,8442.5,8736.03
2019-12-27 01:00:00,BINANCE:BTCUSDT,7202.0,7275.86,7076.42,7254.74,33642.701861,7366.845,7092.5,7580.2275,8442.5,8682.36
2019-12-28 01:00:00,BINANCE:BTCUSDT,7254.77,7365.01,7238.67,7316.14,26848.982199,7385.9,7092.5,7563.75,8442.5,8404.52
2019-12-29 01:00:00,BINANCE:BTCUSDT,7315.36,7528.45,7288.0,7388.24,31387.106085,7385.9,7092.5,7535.25,8442.5,8439.0
2019-12-30 01:00:00,BINANCE:BTCUSDT,7388.43,7408.24,7220.0,7246.0,29605.911782,7385.9,7065.1900000000005,7588.047500000001,8442.5,8340.58
2019-12-31 01:00:00,BINANCE:BTCUSDT,7246.0,7320.0,7145.01,7195.23,25954.453533,7385.9,7065.1900000000005,7588.047500000001,8442.5,8615.0
2020-01-01 01:00:00,BINANCE:BTCUSDT,7195.24,7255.0,7175.15,7200.85,16792.388165,7302.4349999999995,7065.1900000000005,7626.08,8442.5,8907.57
2020-01-02 01:00:00,BINANCE:BTCUSDT,7200.77,7212.5,6924.74,6965.71,31951.483932,7226.594999999999,7065.1900000000005,7580.0,8442.5,9374.21
2020-01-03 01:00:00,BINANCE:BTCUSDT,6965.49,7405.0,6871.04,7344.96,68428.500451,7199.745,7065.1900000000005,7559.2474999999995,8442.5,9301.53
2020-01-04 01:00:00,BINANCE:BTCUSDT,7345.0,7404.0,7272.21,7354.11,29987.974977,7199.745,7065.1900000000005,7533.0,8442.5,9513.21
2020-01-05 01:00:00,BINANCE:BTCUSDT,7354.19,7495.0,7318.0,7358.75,38331.085604,7199.745,7065.1900000000005,7530.5,8442.5,9352.89
2020-01-06 01:00:00,BINANCE:BTCUSDT,7357.64,7795.34,7346.76,7758.0,54635.695316,7333.1900000000005,7115.17,7491.75,8442.5,9384.61
2020-01-07 01:00:00,BINANCE:BTCUSDT,7758.9,8207.68,7723.71,8145.28,91171.684661,7539.360000000001,7321.34,7491.75,8442.5,9331.51
2020-01-08 01:00:00,BINANCE:BTCUSDT,8145.92,8455.0,7870.0,8055.98,112622.64264,7663.02,7445.0,7437.205,8442.5,9292.24
2020-01-09 01:00:00,BINANCE:BTCUSDT,8054.72,8055.96,7750.0,7817.76,64239.51983,7663.02,7445.0,7360.3225,8442.5,9197.02
2020-01-10 01:00:00,BINANCE:BTCUSDT,7817.74,8199.0,7672.0,8197.02,82406.777448,7663.02,7445.0,7359.41,8442.5,9612.04
2020-01-11 01:00:00,BINANCE:BTCUSDT,8198.86,8286.34,8003.16,8020.01,54810.032667,7663.02,7445.0,7283.9325,8442.5,9772.0
2020-01-12 01:00:00,BINANCE:BTCUSDT,8020.01,8197.0,7960.0,8184.98,38131.494336,7863.605,7445.0,7143.75,8208.55,9813.73
2020-01-13 01:00:00,BINANCE:BTCUSDT,8184.97,8196.0,8055.89,8110.34,31159.755683,7886.5,7663.02,7040.0,8168.55,9895.05
2020-01-14 01:00:00,BINANCE:BTCUSDT,8110.34,8880.0,8105.54,8810.01,120399.126742,8113.38,7875.52,7040.0,7992.5,10151.75
2020-01-15 01:00:00,BINANCE:BTCUSDT,8814.64,8916.48,8564.0,8821.41,84816.297606,8294.24,7893.76,7040.0,7974.34,9851.83
2020-01-16 01:00:00,BINANCE:BTCUSDT,8820.01,8859.81,8586.0,8720.01,51991.074284,8294.24,7893.76,7040.0,7974.34,10223.08
2020-01-17 01:00:00,BINANCE:BTCUSDT,8720.15,9041.65,8672.44,8913.28,70897.737377,8356.825,7956.344999999999,7059.635,7974.34,10326.46
2020-01-18 01:00:00,BINANCE:BTCUSDT,8913.27,8988.88,8806.38,8915.96,38294.746545,8356.825,7956.344999999999,7103.845,7974.34,10229.63
2020-01-19 01:00:00,BINANCE:BTCUSDT,8915.09,9198.98,8466.0,8701.7,70676.889259,8579.49,8035.01,7103.845,7974.34,10344.36
2020-01-20 01:00:00,BINANCE:BTCUSDT,8701.72,8746.99,8521.28,8642.35,38896.639746,8579.49,8035.01,7093.845,7974.34,9904.72
2020-01-21 01:00:00,BINANCE:BTCUSDT,8642.35,8789.0,8488.0,8736.03,36494.687659,8627.435,8035.01,7078.845,7944.975,9917.27
2020-01-22 01:00:00,BINANCE:BTCUSDT,8736.04,8818.0,8590.0,8682.36,29080.557138,8652.26,8035.01,7229.672500000001,7937.955,9706.0
2020-01-23 01:00:00,BINANCE:BTCUSDT,8682.77,8691.81,8306.39,8404.52,48165.944597,8752.685,8035.01,7239.2,7905.0,10164.71
2020-01-24 01:00:00,BINANCE:BTCUSDT,8404.52,8528.02,8238.0,8439.0,41687.529529,8718.49,8035.01,7239.2,7848.0,9593.79
2020-01-25 01:00:00,BINANCE:BTCUSDT,8438.99,8451.26,8254.9,8340.58,25521.157932,8718.49,8035.01,7225.545,7791.095,9596.42
2020-01-26 01:00:00,BINANCE:BTCUSDT,8340.01,8618.13,8293.66,8615.0,31130.485164,8718.49,8035.01,7225.545,7791.095,9677.05
2020-01-27 01:00:00,BINANCE:BTCUSDT,8614.39,9000.0,8535.0,8907.57,53973.542996,8718.49,8035.01,7183.8125,7753.66,9650.86
2020-01-28 01:00:00,BINANCE:BTCUSDT,8907.57,9400.0,8862.4,9374.21,74584.853765,8819.0,8135.52,7145.8925,7661.5,9936.4
2020-01-29 01:00:00,BINANCE:BTCUSDT,9375.34,9449.24,9216.0,9301.53,53864.065122,8843.619999999999,8360.725,7132.467500000001,7639.995,9656.13
2020-01-30 01:00:00,BINANCE:BTCUSDT,9301.57,9578.0,9204.44,9513.21,60626.744259,8908.0,8448.0,7132.467500000001,7617.5,9315.84
2020-01-31 01:00:00,BINANCE:BTCUSDT,9511.52,9530.22,9210.01,9352.89,45552.022352,8908.0,8462.380000000001,7132.467500000001,7612.5,8785.25
2020-02-01 01:00:00,BINANCE:BTCUSDT,9351.71,9464.53,9281.0,9384.61,28578.067354,8908.0,8625.0,7224.18,7535.0,8823.21
2020-02-02 01:00:00,BINANCE:BTCUSDT,9384.41,9477.03,9120.0,9331.51,45690.91254,8916.45,8625.0,7430.35,7535.0,8692.91
2020-02-03 01:00:00,BINANCE:BTCUSDT,9331.59,9618.79,9234.0,9292.24,50892.133451,8956.225,8645.395,7554.01,7469.26,8523.61
2020-02-04 01:00:00,BINANCE:BTCUSDT,9291.35,9350.0,9093.01,9197.02,53308.175266,9076.895,8645.395,7554.01,7445.0,8531.88
2020-02-05 01:00:00,BINANCE:BTCUSDT,9197.02,9744.45,9177.22,9612.04,64870.415615,9303.425,8852.225,7554.01,7445.0,8915.24
2020-02-06 01:00:00,BINANCE:BTCUSDT,9612.03,9862.57,9526.35,9772.0,64949.706588,9477.79,8911.285,7554.01,7445.0,8760.07
2020-02-07 01:00:00,BINANCE:BTCUSDT,9772.0,9885.0,9730.0,9813.73,43966.114632,9489.005000000001,8970.445,7654.3025,7445.0,8750.87
2020-02-08 01:00:00,BINANCE:BTCUSDT,9813.87,9940.0,9667.11,9895.05,43600.843666,9516.505000000001,9022.77,7774.76,7445.0,9054.68
2020-02-09 01:00:00,BINANCE:BTCUSDT,9895.04,10166.0,9880.75,10151.75,43408.475616,9629.505000000001,9202.0,7994.450000000001,7657.5,9131.88
2020-02-10 01:00:00,BINANCE:BTCUSDT,10151.72,10188.0,9756.0,9851.83,59573.084619,9640.505000000001,9213.0,8094.0,7675.74,8886.66
2020-02-11 01:00:00,BINANCE:BTCUSDT,9851.74,10323.59,9700.0,10223.08,62422.395224,9708.3,9280.795,8094.0,7675.74,8033.31
2020-02-12 01:00:00,BINANCE:BTCUSDT,10223.08,10450.0,10223.08,10326.46,61008.06393,9771.505000000001,9344.0,8156.585,7738.325,7929.87
2020-02-13 01:00:00,BINANCE:BTCUSDT,10325.33,10500.0,10080.0,10229.63,79344.358759,9838.61,9369.0,8156.585,7738.325,7894.56
2020-02-14 01:00:00,BINANCE:BTCUSDT,10227.78,10381.56,10111.37,10344.36,47038.480173,10013.175,9369.0,8307.25,7816.99,7934.52
2020-02-15 01:00:00,BINANCE:BTCUSDT,10344.36,10375.0,9801.0,9904.72,57657.202947,10083.555,9369.0,8307.25,7816.99,4800.0
2020-02-16 01:00:00,BINANCE:BTCUSDT,9904.46,10050.0,9638.12,9917.27,60023.999537,10069.060000000001,9369.0,8331.2225,7816.99,5578.6
2020-02-17 01:00:00,BINANCE:BTCUSDT,9910.7,9964.16,9452.67,9706.0,70261.011901,9976.335,9369.0,8343.635,7816.99,5172.06
2020-02-18 01:00:00,BINANCE:BTCUSDT,9706.0,10250.0,9576.01,10164.71,70604.124019,9976.335,9369.0,8393.8475,7816.99,5361.3
2020-02-19 01:00:00,BINANCE:BTCUSDT,10164.78,10250.0,9350.0,9593.79,55162.586895,9925.0,9377.45,8376.75,7816.99,5028.97
