datetime,symbol,open,high,low,close,volume,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,fundingRate
2022-11-07 13:00:00,BINANCE:ETHUSDT,1579.99,1592.93,1567.58,1592.03,99382.6285,1592.655,1601.025,,,1289.28,4.107333333333333e-05
2022-11-07 17:00:00,BINANCE:ETHUSDT,1592.02,1608.04,1577.02,1600.52,82281.729,1592.655,1601.025,,,1259.34,4.107333333333333e-05
2022-11-07 21:00:00,BINANCE:ETHUSDT,1600.53,1607.28,1545.03,1568.1,127156.688,1589.995,1602.0549999999998,,,1266.39,4.107333333333333e-05
2022-11-08 01:00:00,BINANCE:ETHUSDT,1568.09,1576.79,1503.0,1507.07,219801.4954,1564.4650000000001,1591.5,,,1260.5,-3.128e-05
2022-11-08 05:00:00,BINANCE:ETHUSDT,1507.06,1514.25,1431.82,1492.0,397923.2974,1522.365,1555.9099999999999,,,1274.8,-3.128e-05
2022-11-08 09:00:00,BINANCE:ETHUSDT,1492.0,1494.49,1468.99,1476.87,115189.2468,1519.9299999999998,1555.9099999999999,,,1268.45,-3.128e-05
2022-11-08 13:00:00,BINANCE:ETHUSDT,1476.87,1487.22,1422.94,1462.48,332243.0933,1515.49,1551.47,,,1257.25,-3.128e-05
2022-11-08 17:00:00,BINANCE:ETHUSDT,1462.48,1579.98,1233.0,1315.39,1001671.6207,1420.52,1456.5,,,1272.15,-3.128e-05
2022-11-08 21:00:00,BINANCE:ETHUSDT,1315.39,1344.83,1280.0,1334.77,273087.7553,1420.52,1449.9850000000001,,,1250.93,-3.128e-05
2022-11-09 01:00:00,BINANCE:ETHUSDT,1334.78,1337.16,1283.37,1312.39,267660.3852,1420.52,1449.9850000000001,,,1240.44,-0.0003511566666666666
2022-11-09 05:00:00,BINANCE:ETHUSDT,1312.38,1319.38,1266.43,1274.35,246133.7601,1420.1399999999999,1449.9850000000001,,,1231.36,-0.0003511566666666666
2022-11-09 09:00:00,BINANCE:ETHUSDT,1274.36,1276.59,1136.13,1220.04,734537.3043,1358.055,1397.4250000000002,,,1229.03,-0.0003511566666666666
2022-11-09 13:00:00,BINANCE:ETHUSDT,1220.05,1248.55,1150.0,1163.02,503012.3581,1358.055,1394.015,,,1221.49,-0.0003511566666666666
2022-11-09 17:00:00,BINANCE:ETHUSDT,1163.02,1206.0,1143.43,1195.47,347512.1251,1358.055,1393.18,,,1193.03,-0.0003511566666666666
2022-11-09 21:00:00,BINANCE:ETHUSDT,1195.46,1200.0,1073.53,1102.73,395942.0029,1326.755,1358.22,,,1260.07,-0.0003511566666666666
2022-11-10 01:00:00,BINANCE:ETHUSDT,1102.73,1184.8,1085.93,1174.16,336892.7226,1326.755,1356.275,,,1252.33,-0.0004330433333333333
2022-11-10 05:00:00,BINANCE:ETHUSDT,1174.15,1206.13,1159.3,1189.72,251338.0312,1209.1799999999998,1356.275,,,1245.32,-0.0004330433333333333
2022-11-10 09:00:00,BINANCE:ETHUSDT,1189.54,1219.62,1175.13,1187.04,285702.3006,1205.345,1356.275,,,1216.27,-0.0004330433333333333
2022-11-10 13:00:00,BINANCE:ETHUSDT,1187.05,1350.0,1185.52,1321.61,635062.7326,1211.7649999999999,1356.275,,,1243.28,-0.0004330433333333333
2022-11-10 17:00:00,BINANCE:ETHUSDT,1321.64,1350.0,1247.4,1292.31,291051.4864,1211.7649999999999,1354.245,,,1256.54,-0.0004330433333333333
2022-11-10 21:00:00,BINANCE:ETHUSDT,1292.3,1344.66,1284.28,1299.28,175908.4033,1211.7649999999999,1349.73,,,1266.33,-0.0004330433333333333
2022-11-11 01:00:00,BINANCE:ETHUSDT,1299.28,1309.29,1221.08,1239.11,224826.0557,1211.7649999999999,1343.22,1609.3674999999998,,1260.37,-9.183000000000001e-05
2022-11-11 05:00:00,BINANCE:ETHUSDT,1239.12,1289.26,1227.0,1278.33,201468.1674,1211.7649999999999,1340.7849999999999,1599.235,,1264.36,-9.183000000000001e-05
2022-11-11 09:00:00,BINANCE:ETHUSDT,1278.34,1294.35,1264.07,1275.85,139755.1932,1217.9650000000001,1340.7849999999999,1597.36,,1257.28,-9.183000000000001e-05
2022-11-11 13:00:00,BINANCE:ETHUSDT,1275.91,1310.0,1201.26,1260.18,422314.5436,1254.65,1340.7849999999999,1595.1225,,1253.23,-9.183000000000001e-05
2022-11-11 17:00:00,BINANCE:ETHUSDT,1260.18,1287.0,1233.24,1274.04,198559.5869,1262.565,1340.7849999999999,1596.8400000000001,,1264.86,-9.183000000000001e-05
2022-11-11 21:00:00,BINANCE:ETHUSDT,1274.18,1295.0,1237.0,1289.28,121163.603,1267.76,1340.7849999999999,1596.8400000000001,,1245.56,-9.183000000000001e-05
2022-11-12 01:00:00,BINANCE:ETHUSDT,1289.35,1292.16,1254.0,1259.34,111318.5446,1275.63,1340.405,1596.8400000000001,,1222.28,8.277333333333334e-05
2022-11-12 05:00:00,BINANCE:ETHUSDT,1259.34,1277.57,1238.7,1266.39,160399.3938,1272.96,1326.755,1596.0249999999999,,1192.29,8.277333333333334e-05
2022-11-12 09:00:00,BINANCE:ETHUSDT,1266.39,1275.0,1250.0,1260.5,89641.07,1255.63,1326.755,1577.9825,,1208.71,8.277333333333334e-05
2022-11-12 13:00:00,BINANCE:ETHUSDT,1260.5,1285.52,1253.06,1274.8,92740.861,1255.63,1326.755,1539.1374999999998,,1216.17,8.277333333333334e-05
2022-11-12 17:00:00,BINANCE:ETHUSDT,1274.81,1278.88,1263.0,1268.45,50382.896,1255.63,1326.755,1537.9199999999998,,1204.05,8.277333333333334e-05
2022-11-12 21:00:00,BINANCE:ETHUSDT,1268.45,1268.95,1247.31,1257.25,43290.1518,1255.63,1326.755,1533.48,,1204.88,8.277333333333334e-05
2022-11-13 01:00:00,BINANCE:ETHUSDT,1257.25,1274.03,1253.45,1272.15,43686.0217,1264.12,1211.7649999999999,1438.51,,1203.78,-3.708333333333333e-05
2022-11-13 05:00:00,BINANCE:ETHUSDT,1272.14,1274.23,1230.33,1250.93,111909.8724,1262.665,1211.7649999999999,1435.2525,,1192.8,-3.708333333333333e-05
2022-11-13 09:00:00,BINANCE:ETHUSDT,1250.94,1253.22,1212.0,1240.44,133139.1685,1252.08,1211.7649999999999,1435.2525,,1202.72,-3.708333333333333e-05
2022-11-13 13:00:00,BINANCE:ETHUSDT,1240.43,1248.45,1223.9,1231.36,73850.2652,1248.76,1211.7649999999999,1435.0625,,1200.43,-3.708333333333333e-05
2022-11-13 17:00:00,BINANCE:ETHUSDT,1231.36,1237.34,1215.8,1229.03,79226.1337,1248.76,1211.7649999999999,1377.7400000000002,,1219.79,-3.708333333333333e-05
2022-11-13 21:00:00,BINANCE:ETHUSDT,1229.04,1237.0,1200.66,1221.49,105599.0689,1243.0900000000001,1211.7649999999999,1376.035,,1214.65,-3.708333333333333e-05
2022-11-14 01:00:00,BINANCE:ETHUSDT,1221.5,1230.54,1171.13,1193.03,156252.2094,1225.005,1211.7649999999999,1375.6175,,1217.23,3.4336666666666666e-05
2022-11-14 05:00:00,BINANCE:ETHUSDT,1193.02,1262.0,1175.43,1260.07,202533.2688,1222.68,1217.9650000000001,1342.4875000000002,,1211.13,3.4336666666666666e-05
2022-11-14 09:00:00,BINANCE:ETHUSDT,1260.06,1276.26,1252.0,1252.33,136608.4291,1223.6950000000002,1254.65,1341.515,,1209.71,3.4336666666666666e-05
2022-11-14 13:00:00,BINANCE:ETHUSDT,1252.34,1291.2,1235.0,1245.32,232779.1898,1231.165,1260.565,1282.7275,,1212.58,3.4336666666666666e-05
2022-11-14 17:00:00,BINANCE:ETHUSDT,1245.32,1249.76,1210.03,1216.27,112608.2643,1231.165,1260.565,1280.81,,1208.54,3.4336666666666666e-05
2022-11-14 21:00:00,BINANCE:ETHUSDT,1216.26,1249.97,1210.09,1243.28,93960.6445,1231.165,1260.565,1284.02,,1206.81,3.4336666666666666e-05
2022-11-15 01:00:00,BINANCE:ETHUSDT,1243.29,1266.57,1236.15,1256.54,96455.9056,1231.165,1257.895,1283.0049999999999,,1211.44,-2.6300000000000002e-05
2022-11-15 05:00:00,BINANCE:ETHUSDT,1256.53,1273.89,1247.39,1266.33,90352.4569,1231.165,1240.565,1280.7475,,1209.58,-2.6300000000000002e-05
2022-11-15 09:00:00,BINANCE:ETHUSDT,1266.33,1279.3,1255.0,1260.37,100514.125,1231.165,1240.565,1277.4924999999998,1376.7649999999999,1208.6,-2.6300000000000002e-05
2022-11-15 13:00:00,BINANCE:ETHUSDT,1260.37,1291.0,1257.79,1264.36,150039.9122,1233.315,1240.565,1276.2749999999999,1376.7649999999999,1217.67,-2.6300000000000002e-05
2022-11-15 17:00:00,BINANCE:ETHUSDT,1264.36,1274.25,1234.01,1257.28,133264.2939,1250.615,1240.565,1279.375,1376.7649999999999,1218.99,-2.6300000000000002e-05
2022-11-15 21:00:00,BINANCE:ETHUSDT,1257.29,1265.4,1241.46,1253.23,62198.8744,1250.615,1233.065,1297.7175,1376.7649999999999,1220.39,-2.6300000000000002e-05
2022-11-16 01:00:00,BINANCE:ETHUSDT,1253.22,1268.67,1248.23,1264.86,55268.0975,1250.5149999999999,1233.065,1301.675,1376.7649999999999,1167.76,-4.524666666666667e-05
2022-11-16 05:00:00,BINANCE:ETHUSDT,1264.86,1265.4,1243.0,1245.56,114561.9878,1250.545,1231.645,1304.2725,1376.7649999999999,1177.13,-4.524666666666667e-05
2022-11-16 09:00:00,BINANCE:ETHUSDT,1245.55,1254.25,1215.0,1222.28,152804.2701,1253.0,1231.165,1308.0175,1376.7649999999999,1185.46,-4.524666666666667e-05
2022-11-16 13:00:00,BINANCE:ETHUSDT,1222.29,1232.66,1187.06,1192.29,202233.6409,1239.03,1231.165,1299.8575,1376.7649999999999,1142.21,-4.524666666666667e-05
2022-11-16 17:00:00,BINANCE:ETHUSDT,1192.28,1221.57,1187.27,1208.71,93396.776,1239.03,1231.165,1291.1925,1376.7649999999999,1125.12,-4.524666666666667e-05
2022-11-16 21:00:00,BINANCE:ETHUSDT,1208.7,1221.73,1201.17,1216.17,55074.9492,1239.03,1231.165,1291.1925,1376.7649999999999,1123.48,-4.524666666666667e-05
2022-11-17 01:00:00,BINANCE:ETHUSDT,1216.16,1228.22,1201.92,1204.05,69439.0372,1230.655,1231.165,1291.1925,1376.7649999999999,1125.0,-5.8949999999999996e-05
2022-11-17 05:00:00,BINANCE:ETHUSDT,1204.05,1218.05,1193.07,1204.88,121734.1096,1227.865,1231.165,1291.1925,1376.7649999999999,1130.33,-5.8949999999999996e-05
2022-11-17 09:00:00,BINANCE:ETHUSDT,1204.88,1208.36,1181.05,1203.78,82881.1943,1224.8600000000001,1231.165,1237.9424999999999,1376.7649999999999,1091.22,-5.8949999999999996e-05
2022-11-17 13:00:00,BINANCE:ETHUSDT,1203.79,1217.89,1184.0,1192.8,131491.2536,1223.225,1231.165,1237.215,1370.25,1107.34,-5.8949999999999996e-05
2022-11-17 17:00:00,BINANCE:ETHUSDT,1192.8,1217.33,1189.0,1202.72,75457.5356,1217.65,1231.165,1231.9225,1370.25,1104.41,-5.8949999999999996e-05
2022-11-17 21:00:00,BINANCE:ETHUSDT,1202.72,1210.0,1196.27,1200.43,49534.2185,1206.855,1231.165,1230.2624999999998,1370.25,1093.31,-5.8949999999999996e-05
2022-11-18 01:00:00,BINANCE:ETHUSDT,1200.42,1234.0,1199.18,1219.79,99508.9755,1207.525,1231.165,1230.2624999999998,1366.125,1085.44,-6.912666666666667e-05
2022-11-18 05:00:00,BINANCE:ETHUSDT,1219.8,1224.43,1213.01,1214.65,51942.9344,1207.525,1231.165,1227.4275,1362.7150000000001,1135.37,-6.912666666666667e-05
2022-11-18 09:00:00,BINANCE:ETHUSDT,1214.65,1226.01,1205.05,1217.23,54979.0795,1207.525,1233.315,1218.385,1361.88,1127.25,-6.912666666666667e-05
2022-11-18 13:00:00,BINANCE:ETHUSDT,1217.23,1227.81,1206.0,1211.13,65178.6506,1207.525,1236.125,1220.3225000000002,1358.22,1139.6,-6.912666666666667e-05
2022-11-18 17:00:00,BINANCE:ETHUSDT,1211.14,1214.47,1200.36,1209.71,57070.8442,1207.525,1236.125,1239.1725000000001,1356.275,1170.8,-6.912666666666667e-05
2022-11-18 21:00:00,BINANCE:ETHUSDT,1209.71,1214.97,1206.03,1212.58,31538.0495,1209.0,1236.025,1245.865,1356.275,1166.71,-6.912666666666667e-05
2022-11-19 01:00:00,BINANCE:ETHUSDT,1212.58,1213.48,1201.0,1208.54,26543.4487,1211.5,1236.025,1245.865,1356.275,1174.98,5.6279999999999996e-05
2022-11-19 05:00:00,BINANCE:ETHUSDT,1208.55,1209.72,1197.67,1206.81,47258.7136,1215.135,1236.025,1245.865,1356.275,1161.28,5.6279999999999996e-05
2022-11-19 09:00:00,BINANCE:ETHUSDT,1206.81,1212.41,1204.16,1211.44,27341.4069,1215.835,1236.025,1244.53,1354.245,1168.92,5.6279999999999996e-05
2022-11-19 13:00:00,BINANCE:ETHUSDT,1211.45,1212.09,1205.83,1209.58,26020.1506,1212.74,1236.025,1235.865,1349.73,1184.52,5.6279999999999996e-05
2022-11-19 17:00:00,BINANCE:ETHUSDT,1209.58,1211.7,1206.95,1208.6,22181.4834,1212.74,1236.025,1235.865,1343.22,1201.92,5.6279999999999996e-05
2022-11-19 21:00:00,BINANCE:ETHUSDT,1208.59,1235.0,1208.59,1217.67,60444.3856,1216.335,1227.65,1236.94,1340.7849999999999,1206.72,5.6279999999999996e-05
2022-11-20 01:00:00,BINANCE:ETHUSDT,1217.67,1227.07,1215.33,1218.99,36439.2416,1216.335,1224.8600000000001,1245.5900000000001,1340.7849999999999,1195.75,1.3663333333333334e-05
2022-11-20 05:00:00,BINANCE:ETHUSDT,1218.99,1223.26,1217.55,1220.39,24017.1082,1216.335,1224.8600000000001,1241.8400000000001,1340.7849999999999,1195.24,1.3663333333333334e-05
2022-11-20 09:00:00,BINANCE:ETHUSDT,1220.38,1220.65,1160.0,1167.76,146271.2629,1197.5,1212.7,1241.79,1340.7849999999999,1203.1,1.3663333333333334e-05
2022-11-20 13:00:00,BINANCE:ETHUSDT,1167.76,1180.47,1153.0,1177.13,128723.3629,1194.0,1203.625,1241.095,1340.7849999999999,1203.73,1.3663333333333334e-05
2022-11-20 17:00:00,BINANCE:ETHUSDT,1177.12,1190.0,1169.53,1185.46,53829.1957,1194.0,1194.0,1242.0825,1340.405,1186.16,1.3663333333333334e-05
2022-11-20 21:00:00,BINANCE:ETHUSDT,1185.47,1186.72,1132.65,1142.21,141828.5894,1183.825,1183.825,1235.0974999999999,1326.755,1185.01,1.3663333333333334e-05
2022-11-21 01:00:00,BINANCE:ETHUSDT,1142.21,1144.12,1111.11,1125.12,150635.5811,1173.0549999999998,1173.0549999999998,1235.0974999999999,1326.755,1193.26,-5.987666666666666e-05
2022-11-21 05:00:00,BINANCE:ETHUSDT,1125.12,1140.0,1117.01,1123.48,104322.9868,1173.0549999999998,1173.0549999999998,1235.0974999999999,1326.755,1189.8,-5.987666666666666e-05
2022-11-21 09:00:00,BINANCE:ETHUSDT,1123.49,1131.81,1105.65,1125.0,145405.1679,1166.3600000000001,1170.325,1230.9099999999999,1326.755,1197.22,-5.987666666666666e-05
2022-11-21 13:00:00,BINANCE:ETHUSDT,1125.0,1146.99,1115.1,1130.33,145452.8918,1164.455,1170.325,1229.5149999999999,1326.755,1199.3,-5.987666666666666e-05
2022-11-21 17:00:00,BINANCE:ETHUSDT,1130.34,1133.1,1079.76,1091.22,236304.9905,1150.205,1157.38,1228.0125,1211.7649999999999,1215.71,-5.987666666666666e-05
2022-11-21 21:00:00,BINANCE:ETHUSDT,1091.22,1123.27,1082.36,1107.34,140526.3273,1134.88,1157.38,1227.195,1211.7649999999999,1218.97,-5.987666666666666e-05
2022-11-22 01:00:00,BINANCE:ETHUSDT,1107.34,1117.29,1097.02,1104.41,106939.2304,1134.88,1157.38,1224.4075,1211.7649999999999,1221.71,-1.0253333333333332e-05
2022-11-22 05:00:00,BINANCE:ETHUSDT,1104.41,1107.33,1079.54,1093.31,105284.2307,1133.13,1157.27,1219.01,1211.7649999999999,1210.9,-1.0253333333333332e-05
2022-11-22 09:00:00,BINANCE:ETHUSDT,1093.31,1095.0,1075.0,1085.44,114261.6261,1110.995,1155.0,1219.345,1211.7649999999999,1207.34,-1.0253333333333332e-05
2022-11-22 13:00:00,BINANCE:ETHUSDT,1085.44,1143.96,1079.0,1135.37,250563.4331,1110.995,1155.0,1219.345,1211.7649999999999,1205.6,-1.0253333333333332e-05
2022-11-22 17:00:00,BINANCE:ETHUSDT,1135.36,1146.13,1114.27,1127.25,113257.3026,1110.995,1155.0,1220.42,1211.7649999999999,1216.51,-1.0253333333333332e-05
2022-11-22 21:00:00,BINANCE:ETHUSDT,1127.26,1142.36,1122.96,1139.6,58578.7562,1110.995,1155.0,1221.825,1217.9650000000001,1216.9,-1.0253333333333332e-05
2022-11-23 01:00:00,BINANCE:ETHUSDT,1139.59,1170.87,1127.75,1170.8,157084.7864,1122.935,1155.0,1221.825,1254.65,1215.31,-2.4683333333333338e-05
2022-11-23 05:00:00,BINANCE:ETHUSDT,1170.81,1171.45,1157.48,1166.71,76477.2577,1123.225,1155.0,1222.5125,1260.565,1217.92,-2.4683333333333338e-05
2022-11-23 09:00:00,BINANCE:ETHUSDT,1166.71,1184.25,1160.51,1174.98,107520.8154,1129.625,1155.0,1223.7625,1260.565,1213.19,-2.4683333333333338e-05
2022-11-23 13:00:00,BINANCE:ETHUSDT,1174.98,1178.0,1153.67,1161.28,101411.1896,1129.625,1155.0,1225.58,1260.565,1193.88,-2.4683333333333338e-05
2022-11-23 17:00:00,BINANCE:ETHUSDT,1161.28,1189.75,1150.6,1168.92,124518.2088,1132.375,1155.0,1225.93,1257.895,1172.54,-2.4683333333333338e-05
2022-11-23 21:00:00,BINANCE:ETHUSDT,1168.91,1190.0,1159.99,1184.52,69914.9015,1134.5,1155.0,1224.3825000000002,1240.565,1174.03,-2.4683333333333338e-05
2022-11-24 01:00:00,BINANCE:ETHUSDT,1184.52,1210.0,1180.6,1201.92,125886.675,1162.135,1155.0,1224.3825000000002,1240.565,1170.36,8.736666666666667e-06
2022-11-24 05:00:00,BINANCE:ETHUSDT,1201.93,1217.71,1198.74,1206.72,109438.5621,1170.335,1151.0349999999999,1221.9925,1240.565,1163.49,8.736666666666667e-06
2022-11-24 09:00:00,BINANCE:ETHUSDT,1206.72,1208.35,1191.52,1195.75,74519.499,1172.73,1149.13,1220.5975,1240.565,1171.59,8.736666666666667e-06
2022-11-24 13:00:00,BINANCE:ETHUSDT,1195.76,1203.92,1185.96,1195.24,65973.082,1184.155,1147.825,1220.5975,1233.065,1167.77,8.736666666666667e-06
2022-11-24 17:00:00,BINANCE:ETHUSDT,1195.24,1208.22,1192.69,1203.1,63166.2485,1184.155,1146.355,1205.1,1227.5,1184.67,8.736666666666667e-06
2022-11-24 21:00:00,BINANCE:ETHUSDT,1203.1,1206.17,1193.78,1203.73,47096.5457,1184.155,1146.355,1198.8125,1222.58,1207.08,8.736666666666667e-06
2022-11-25 01:00:00,BINANCE:ETHUSDT,1203.72,1204.98,1180.0,1186.16,71146.1579,1184.155,1146.355,1194.0,1222.1,1217.32,2.665666666666667e-05
2022-11-25 05:00:00,BINANCE:ETHUSDT,1186.15,1187.92,1171.2,1185.01,84113.433,1188.85,1146.355,1183.825,1211.9250000000002,1208.72,2.665666666666667e-05
2022-11-25 09:00:00,BINANCE:ETHUSDT,1185.01,1198.98,1175.6,1193.26,71084.0954,1194.455,1146.355,1173.0549999999998,1201.155,1215.75,2.665666666666667e-05
2022-11-25 13:00:00,BINANCE:ETHUSDT,1193.27,1200.12,1181.09,1189.8,74631.9989,1194.455,1146.355,1173.0549999999998,1201.155,1216.49,2.665666666666667e-05
2022-11-25 17:00:00,BINANCE:ETHUSDT,1189.8,1199.0,1183.0,1197.22,40751.3605,1189.775,1146.355,1168.3425000000002,1198.4250000000002,1265.09,2.665666666666667e-05
2022-11-25 21:00:00,BINANCE:ETHUSDT,1197.23,1207.77,1195.71,1199.3,49703.1201,1189.71,1146.355,1167.3899999999999,1198.4250000000002,1272.62,2.665666666666667e-05
2022-11-26 01:00:00,BINANCE:ETHUSDT,1199.29,1228.67,1196.81,1215.71,96215.679,1199.935,1151.835,1153.7925,1185.48,1266.72,-5.564e-05
2022-11-26 05:00:00,BINANCE:ETHUSDT,1215.71,1225.78,1212.35,1218.97,67459.3967,1199.935,1151.835,1146.13,1185.48,1267.4,-5.564e-05
2022-11-26 09:00:00,BINANCE:ETHUSDT,1218.96,1227.76,1215.12,1221.71,56703.3101,1199.935,1151.835,1146.13,1185.48,1287.2,-5.564e-05
2022-11-26 13:00:00,BINANCE:ETHUSDT,1221.71,1235.66,1206.27,1210.9,74739.26,1203.43,1155.33,1145.2,1185.37,1294.46,-5.564e-05
2022-11-26 17:00:00,BINANCE:ETHUSDT,1210.9,1215.48,1201.88,1207.34,50260.0416,1205.63,1157.33,1132.9975,1183.1,1288.02,-5.564e-05
2022-11-26 21:00:00,BINANCE:ETHUSDT,1207.33,1212.71,1196.2,1205.6,34463.1242,1208.375,1174.9650000000001,1132.9975,1183.1,1278.76,-5.564e-05
2022-11-27 01:00:00,BINANCE:ETHUSDT,1205.61,1218.76,1204.31,1216.51,38910.6929,1209.33,1179.31,1132.9975,1183.1,1282.94,-4.1099999999999996e-05
2022-11-27 05:00:00,BINANCE:ETHUSDT,1216.5,1223.33,1214.32,1216.9,41691.7021,1215.685,1181.705,1132.9975,1183.1,1271.54,-4.1099999999999996e-05
2022-11-27 09:00:00,BINANCE:ETHUSDT,1216.9,1220.99,1209.58,1215.31,62409.6216,1215.93,1193.13,1138.9675,1183.1,1275.91,-4.1099999999999996e-05
2022-11-27 13:00:00,BINANCE:ETHUSDT,1215.31,1219.59,1207.47,1217.92,36606.0177,1215.93,1193.13,1139.1125,1183.0,1276.41,-4.1099999999999996e-05
2022-11-27 17:00:00,BINANCE:ETHUSDT,1217.91,1220.8,1211.11,1213.19,36418.3811,1215.93,1193.13,1142.3125,1183.0,1271.69,-4.1099999999999996e-05
2022-11-27 21:00:00,BINANCE:ETHUSDT,1213.19,1218.51,1188.65,1193.88,70350.3832,1212.1550000000002,1193.13,1142.3125,1183.0,1275.68,-4.1099999999999996e-05
2022-11-28 01:00:00,BINANCE:ETHUSDT,1193.88,1199.25,1158.12,1172.54,160151.8578,1190.725,1196.8899999999999,1143.6875,1183.0,1288.83,-4.844e-05
2022-11-28 05:00:00,BINANCE:ETHUSDT,1172.55,1179.01,1166.6,1174.03,61489.5795,1190.725,1196.8899999999999,1144.75,1183.0,1278.96,-4.844e-05
2022-11-28 09:00:00,BINANCE:ETHUSDT,1174.02,1176.5,1164.02,1170.36,48570.3701,1190.725,1196.8899999999999,1158.5675,1183.0,1287.32,-4.844e-05
2022-11-28 13:00:00,BINANCE:ETHUSDT,1170.36,1182.71,1155.0,1163.49,90435.693,1189.165,1195.33,1160.685,1174.625,1295.59,-4.844e-05
