datetime,symbol,open,high,low,close,volume,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,fundingRate
2019-02-11 01:00:00,BINANCE:BTCUSDT,3679.75,3684.9,3615.53,3631.05,24954.614571,3553.34,3541.75,3787.6000000000004,3803.32,3943.04,0.0
2019-02-12 01:00:00,BINANCE:BTCUSDT,3631.05,3667.6,3582.34,3631.46,29479.59823,3553.34,3541.75,3771.8525,3803.32,3916.82,0.0
2019-02-13 01:00:00,BINANCE:BTCUSDT,3631.51,3670.0,3591.75,3609.4,25773.997648,3553.34,3541.75,3769.1525,3803.32,3871.61,0.0
2019-02-14 01:00:00,BINANCE:BTCUSDT,3608.34,3626.4,3568.11,3590.56,21753.501261,3553.34,3541.75,3668.1000000000004,3803.32,3882.73,0.0
2019-02-15 01:00:00,BINANCE:BTCUSDT,3590.57,3653.23,3573.45,3602.47,20777.872899,3553.34,3541.75,3668.1000000000004,3748.81,3866.0,0.0
2019-02-16 01:00:00,BINANCE:BTCUSDT,3602.49,3648.2,3597.91,3618.41,19565.992751,3553.34,3541.75,3668.1000000000004,3734.625,3877.12,0.0
2019-02-17 01:00:00,BINANCE:BTCUSDT,3617.22,3700.11,3604.4,3667.58,25690.227779,3634.11,3541.75,3664.875,3734.625,3923.76,0.0
2019-02-18 01:00:00,BINANCE:BTCUSDT,3667.62,3925.0,3655.0,3898.6,64042.730492,3746.5550000000003,3637.46,3664.875,3677.13,4005.98,0.0
2019-02-19 01:00:00,BINANCE:BTCUSDT,3897.35,3994.52,3856.0,3907.79,50207.172667,3781.315,3672.2200000000003,3664.875,3677.13,3981.14,0.0
2019-02-20 01:00:00,BINANCE:BTCUSDT,3907.35,3986.98,3870.66,3969.74,36205.14085,3781.315,3672.2200000000003,3664.875,3677.13,3987.81,0.0
2019-02-21 01:00:00,BINANCE:BTCUSDT,3969.74,4016.48,3901.03,3937.31,31103.884728,3792.295,3683.2,3664.875,3677.13,4015.53,0.0
2019-02-22 01:00:00,BINANCE:BTCUSDT,3937.31,3988.0,3926.65,3962.0,23943.16375,3792.295,3683.2,3664.875,3677.13,4043.04,0.0
2019-02-23 01:00:00,BINANCE:BTCUSDT,3962.0,4162.02,3933.15,4117.76,33657.942883,3867.735,3755.9700000000003,3631.0175,3677.13,3980.64,0.0
2019-02-24 01:00:00,BINANCE:BTCUSDT,4118.0,4198.0,3712.66,3743.56,62224.18689,3897.955,3785.55,3608.1450000000004,3677.13,3986.93,0.0
2019-02-25 01:00:00,BINANCE:BTCUSDT,3743.56,3872.66,3740.0,3827.92,38102.966245,3901.2,3785.55,3608.1450000000004,3677.13,4006.01,0.0
2019-02-26 01:00:00,BINANCE:BTCUSDT,3828.44,3841.51,3777.0,3809.23,28838.748036,3926.5,3785.55,3608.1450000000004,3677.13,3992.18,0.0
2019-02-27 01:00:00,BINANCE:BTCUSDT,3809.31,3838.85,3677.17,3818.07,31500.995466,3937.585,3785.55,3608.1450000000004,3677.13,3936.12,0.0
2019-02-28 01:00:00,BINANCE:BTCUSDT,3818.04,3888.0,3763.87,3813.69,32561.961044,3937.585,3785.55,3608.1450000000004,3677.13,3948.55,0.0
2019-03-01 01:00:00,BINANCE:BTCUSDT,3814.26,3857.0,3813.01,3823.0,23174.57217,3937.585,3785.55,3592.3975,3677.13,4038.05,0.0
2019-03-02 01:00:00,BINANCE:BTCUSDT,3822.17,3841.31,3772.25,3819.93,19445.838355,3937.585,3785.55,3568.7125,3677.13,4027.81,0.0
2019-03-03 01:00:00,BINANCE:BTCUSDT,3819.97,3835.0,3781.32,3807.75,16718.16541,3937.585,3785.55,3494.3975,3692.0,4103.25,0.0
2019-03-04 01:00:00,BINANCE:BTCUSDT,3807.32,3830.0,3670.69,3715.3,34742.84166,3934.3450000000003,3785.55,3486.56,3707.0,4106.97,0.0
2019-03-05 01:00:00,BINANCE:BTCUSDT,3716.1,3877.1,3703.55,3857.73,32962.536162,3779.3450000000003,3785.55,3494.08,3773.96,4103.95,0.0
2019-03-06 01:00:00,BINANCE:BTCUSDT,3857.58,3907.0,3813.09,3861.84,24775.11883,3788.8450000000003,3883.0550000000003,3547.545,3773.96,4144.56,0.0
2019-03-07 01:00:00,BINANCE:BTCUSDT,3861.84,3905.4,3840.4,3873.64,26455.257661,3788.8450000000003,3883.0550000000003,3547.545,3773.96,4857.29,0.0
2019-03-08 01:00:00,BINANCE:BTCUSDT,3873.63,3932.0,3800.0,3864.89,34730.366592,3801.3450000000003,3883.0550000000003,3547.545,3773.96,4932.6,0.0
2019-03-09 01:00:00,BINANCE:BTCUSDT,3864.88,3971.75,3854.75,3943.04,30979.747653,3821.2200000000003,3883.0550000000003,3547.545,3773.96,4898.66,0.0
2019-03-10 01:00:00,BINANCE:BTCUSDT,3943.43,3943.43,3881.69,3916.82,23187.561412,3821.2200000000003,3883.0550000000003,3547.545,3773.96,5004.95,0.0
2019-03-11 01:00:00,BINANCE:BTCUSDT,3915.99,3936.98,3830.0,3871.61,38066.885705,3821.2200000000003,3883.0550000000003,3547.545,3773.96,5043.89,0.0
2019-03-12 01:00:00,BINANCE:BTCUSDT,3871.61,3905.2,3826.06,3882.73,26921.008622,3821.2200000000003,3885.725,3547.545,3709.86,5170.27,0.0
2019-03-13 01:00:00,BINANCE:BTCUSDT,3882.69,3893.56,3840.0,3866.0,24461.008757,3837.65,3897.955,3547.545,3709.86,5236.9,0.0
2019-03-14 01:00:00,BINANCE:BTCUSDT,3866.0,3920.0,3810.43,3877.12,27048.74853,3885.875,3901.2,3547.545,3709.86,5150.0,0.0
2019-03-15 01:00:00,BINANCE:BTCUSDT,3877.12,3939.22,3872.2,3923.76,21740.061498,3885.875,3926.5,3587.9300000000003,3709.86,5308.25,0.0
2019-03-16 01:00:00,BINANCE:BTCUSDT,3924.46,4056.98,3921.98,4005.98,28568.376124,3928.49,3934.3450000000003,3692.0075,3709.86,5017.37,0.0
2019-03-17 01:00:00,BINANCE:BTCUSDT,4005.98,4012.0,3950.01,3981.14,18814.255577,3933.705,3934.3450000000003,3726.7675,3709.86,5048.01,0.0
2019-03-18 01:00:00,BINANCE:BTCUSDT,3981.85,4037.0,3953.33,3987.81,22454.47801,3933.705,3934.3450000000003,3726.7675,3709.86,5045.22,0.0
2019-03-19 01:00:00,BINANCE:BTCUSDT,3987.83,4031.0,3970.0,4015.53,19893.741815,3933.705,3934.3450000000003,3737.7475,3709.86,5131.3,0.0
2019-03-20 01:00:00,BINANCE:BTCUSDT,4017.48,4050.0,3980.5,4043.04,23432.300255,3933.705,3934.3450000000003,3737.7475,3709.86,5024.95,0.0
2019-03-21 01:00:00,BINANCE:BTCUSDT,4043.04,4069.32,3880.01,3980.64,35997.682119,3939.875,3934.3450000000003,3811.8525,3755.9700000000003,5173.72,0.0
2019-03-22 01:00:00,BINANCE:BTCUSDT,3980.85,4008.0,3968.25,3986.93,20022.606318,3939.875,3870.005,3841.7525,3773.96,5202.82,0.0
2019-03-23 01:00:00,BINANCE:BTCUSDT,3987.89,4018.83,3978.01,4006.01,17302.604318,3970.76,3870.005,3843.375,3773.96,5258.44,0.0
2019-03-24 01:00:00,BINANCE:BTCUSDT,4006.01,4006.02,3950.0,3992.18,17179.850648,3974.665,3870.005,3856.025,3773.96,5258.68,0.0
2019-03-25 01:00:00,BINANCE:BTCUSDT,3991.35,3999.3,3888.71,3936.12,33192.890217,3974.665,3870.005,3861.5675,3773.96,5291.73,0.0
2019-03-26 01:00:00,BINANCE:BTCUSDT,3935.47,3958.98,3894.0,3948.55,29349.537627,3974.665,3870.005,3861.5675,3773.96,5256.14,0.0
2019-03-27 01:00:00,BINANCE:BTCUSDT,3948.77,4048.0,3936.15,4038.05,32364.555852,3974.665,3870.005,3861.5675,3773.96,5357.14,0.0
2019-03-28 01:00:00,BINANCE:BTCUSDT,4039.58,4039.7,4002.0,4027.81,20089.293875,3974.665,3870.005,3861.5675,3773.96,5493.31,0.0
2019-03-29 01:00:00,BINANCE:BTCUSDT,4028.22,4123.71,4024.03,4103.25,30084.217444,4001.86,3897.2,3861.5675,3773.96,5415.0,0.0
2019-03-30 01:00:00,BINANCE:BTCUSDT,4104.24,4140.0,4052.0,4106.97,19509.292601,4014.355,3921.775,3859.9475,3773.96,5219.9,0.0
2019-03-31 01:00:00,BINANCE:BTCUSDT,4106.99,4116.12,4082.57,4103.95,13525.087433,4014.355,3970.0,3782.4475,3773.96,5314.1,0.0
2019-04-01 02:00:00,BINANCE:BTCUSDT,4102.44,4158.7,4067.0,4144.56,25507.067641,4023.705,3979.35,3835.9500000000003,3773.96,5295.69,0.0
2019-04-02 02:00:00,BINANCE:BTCUSDT,4144.54,4897.99,4140.54,4857.29,105383.639263,4393.35,4348.995,3835.9500000000003,3773.96,5307.52,0.0
2019-04-03 02:00:00,BINANCE:BTCUSDT,4857.19,5275.01,4753.5,4932.6,109890.125743,4584.505,4542.72,3842.2000000000003,3773.96,5238.14,0.0
2019-04-04 02:00:00,BINANCE:BTCUSDT,4932.59,5039.08,4777.0,4898.66,61054.254168,4605.58,4542.72,3852.1375000000003,3773.96,5320.81,0.0
2019-04-05 02:00:00,BINANCE:BTCUSDT,4898.64,5028.22,4880.62,5004.95,39768.552806,4638.505,4542.72,3852.1375000000003,3773.96,5383.2,0.0
2019-04-06 02:00:00,BINANCE:BTCUSDT,5004.96,5205.0,4928.59,5043.89,41770.842313,4649.52,4542.72,3852.1375000000003,3773.96,5492.87,0.0
2019-04-07 02:00:00,BINANCE:BTCUSDT,5042.07,5234.0,5026.0,5170.27,37615.486804,4663.505,4542.72,3853.4725,3773.96,5772.69,0.0
2019-04-08 02:00:00,BINANCE:BTCUSDT,5170.27,5305.0,5039.0,5236.9,50178.430782,4686.0,4557.715,3867.8025,3773.96,5829.45,0.0
2019-04-09 02:00:00,BINANCE:BTCUSDT,5238.38,5238.4,5076.68,5150.0,34067.012311,4686.0,4588.6,3893.5375,3773.96,5775.62,0.0
2019-04-10 02:00:00,BINANCE:BTCUSDT,5150.0,5422.0,5135.0,5308.25,40073.620471,4781.27,4651.005,3906.1875,3773.96,5747.79,0.0
2019-04-11 02:00:00,BINANCE:BTCUSDT,5307.86,5332.67,4927.0,5017.37,54696.600686,5087.75,4651.005,3931.4175,3773.96,5846.34,0.0
2019-04-12 02:00:00,BINANCE:BTCUSDT,5017.37,5080.58,4861.22,5048.01,33276.678614,5099.5,4651.005,3934.025,3773.96,5987.29,0.0
2019-04-13 02:00:00,BINANCE:BTCUSDT,5047.0,5099.0,5004.0,5045.22,17292.456802,5141.610000000001,4651.005,3934.025,3773.96,6209.18,0.0
2019-04-14 02:00:00,BINANCE:BTCUSDT,5047.45,5152.99,5000.0,5131.3,18281.607739,5141.610000000001,4651.005,3934.025,3773.96,6373.33,0.0
2019-04-15 02:00:00,BINANCE:BTCUSDT,5131.28,5167.38,4950.0,5024.95,29057.191581,5141.610000000001,4651.005,3934.025,3773.96,7076.22,0.0
2019-04-16 02:00:00,BINANCE:BTCUSDT,5024.95,5197.72,5003.94,5173.72,24242.229493,5141.610000000001,4655.355,3937.11,3773.96,6967.31,0.0
2019-04-17 02:00:00,BINANCE:BTCUSDT,5173.72,5230.4,5146.8,5202.82,23307.536134,5141.610000000001,4655.355,3904.94,3785.55,7790.71,0.0
2019-04-18 02:00:00,BINANCE:BTCUSDT,5202.41,5287.0,5198.8,5258.44,22619.239001,5141.610000000001,4655.355,3920.3825,3785.55,7947.56,0.0
2019-04-19 02:00:00,BINANCE:BTCUSDT,5258.44,5320.0,5175.0,5258.68,24611.236323,5096.945,4655.355,3922.335,3785.55,8169.87,0.0
2019-04-20 02:00:00,BINANCE:BTCUSDT,5258.68,5333.42,5230.1,5291.73,19168.908274,5097.32,4658.0,3922.335,3785.55,7866.59,0.0
2019-04-21 02:00:00,BINANCE:BTCUSDT,5292.91,5314.35,5165.0,5256.14,25549.570939,5141.71,4679.075,3922.335,3785.55,7355.26,0.0
2019-04-22 02:00:00,BINANCE:BTCUSDT,5257.41,5400.0,5208.35,5357.14,29563.852309,5175.0,4712.0,3922.335,3785.55,7257.45,0.0
2019-04-23 02:00:00,BINANCE:BTCUSDT,5357.14,5600.0,5332.41,5493.31,41262.103917,5275.0,4812.015,3922.335,3785.55,8148.48,0.0
2019-04-24 02:00:00,BINANCE:BTCUSDT,5490.91,5582.2,5333.35,5415.0,48224.152413,5301.969999999999,4826.0,3949.5299999999997,3785.55,7938.15,0.0
2019-04-25 02:00:00,BINANCE:BTCUSDT,5415.0,5491.84,5102.0,5219.9,49636.089948,5351.0,4833.5,3968.065,3785.55,7904.87,0.0
2019-04-26 02:00:00,BINANCE:BTCUSDT,5220.47,5510.0,5161.62,5314.1,48912.294513,5351.0,4833.5,3992.1775,3785.55,7628.43,0.0
2019-04-27 02:00:00,BINANCE:BTCUSDT,5315.0,5342.5,5257.67,5295.69,15422.896935,5351.0,4870.27,4001.5275,3883.0550000000003,7851.51,0.0
2019-04-28 02:00:00,BINANCE:BTCUSDT,5295.69,5340.0,5259.48,5307.52,14371.433869,5351.0,5176.75,4371.172500000001,4233.05,7964.87,0.0
2019-04-29 02:00:00,BINANCE:BTCUSDT,5309.81,5332.0,5178.8,5238.14,19918.135079,5351.0,5188.5,4563.6125,4421.56,8025.41,0.0
2019-04-30 02:00:00,BINANCE:BTCUSDT,5238.14,5339.98,5192.15,5320.81,22238.06823,5351.0,5230.610000000001,4574.15,4421.56,8614.43,0.0
2019-05-01 02:00:00,BINANCE:BTCUSDT,5321.94,5402.0,5316.2,5383.2,17217.473216,5351.0,5230.610000000001,4590.6125,4421.56,8756.32,0.0
2019-05-02 02:00:00,BINANCE:BTCUSDT,5383.2,5538.0,5370.0,5492.87,22795.787835,5342.1,5230.610000000001,4596.120000000001,4421.56,8715.64,0.0
2019-05-03 02:00:00,BINANCE:BTCUSDT,5494.81,5844.0,5477.57,5772.69,46297.172849,5473.0,5352.610000000001,4603.1125,4424.23,8645.68,0.0
2019-05-04 02:00:00,BINANCE:BTCUSDT,5770.62,5900.0,5587.45,5829.45,39682.408991,5530.8099999999995,5380.610000000001,4621.8575,4451.455,8269.54,0.0
2019-05-05 02:00:00,BINANCE:BTCUSDT,5829.83,5839.9,5696.0,5775.62,23822.543775,5539.4,5380.610000000001,4637.3,4454.7,8555.0,0.0
2019-05-06 02:00:00,BINANCE:BTCUSDT,5773.18,5805.0,5619.14,5747.79,25256.596325,5539.4,5380.610000000001,4716.137500000001,4538.5,8544.07,0.0
2019-05-07 02:00:00,BINANCE:BTCUSDT,5749.92,6028.41,5747.74,5846.34,39905.064422,5603.605,5444.8150000000005,4869.3775000000005,4546.345,8725.98,0.0
2019-05-08 02:00:00,BINANCE:BTCUSDT,5846.34,6014.72,5772.2,5987.29,23074.05152,5610.28,5489.205,4875.2525000000005,4546.345,8115.82,0.0
2019-05-09 02:00:00,BINANCE:BTCUSDT,5986.66,6224.55,5983.71,6209.18,27453.011436,5770.375,5587.275,4896.307500000001,4546.345,7687.03,0.0
2019-05-10 02:00:00,BINANCE:BTCUSDT,6209.95,6468.92,6172.0,6373.33,36623.61079,5919.46,5709.46,4896.307500000001,4546.345,7776.5,0.0
2019-05-11 02:00:00,BINANCE:BTCUSDT,6375.16,7343.99,6372.85,7076.22,74022.424393,6410.78,6173.965,4896.307500000001,4546.345,7786.7,0.0
2019-05-12 02:00:00,BINANCE:BTCUSDT,7076.24,7521.78,6750.0,6967.31,86948.975339,6554.615,6311.889999999999,4898.4825,4546.345,7980.53,0.0
2019-05-13 02:00:00,BINANCE:BTCUSDT,6968.24,8100.0,6870.0,7790.71,85804.735333,6859.57,6601.0,4898.4825,4546.345,7893.62,0.0
2019-05-14 02:00:00,BINANCE:BTCUSDT,7795.62,8366.0,7599.56,7947.56,76583.722603,6992.57,6734.0,4898.4825,4546.345,7628.13,0.0
2019-05-15 02:00:00,BINANCE:BTCUSDT,7945.26,8249.0,7850.0,8169.87,37884.327211,7056.87,6734.0,4876.15,4546.345,7982.75,0.0
2019-05-16 02:00:00,BINANCE:BTCUSDT,8169.08,8320.0,7705.0,7866.59,69630.513996,7069.1,6734.0,4877.66,4546.345,7884.9,0.0
2019-05-17 02:00:00,BINANCE:BTCUSDT,7868.67,7925.0,6913.0,7355.26,88752.008159,7174.855,6734.0,4910.3925,4546.345,8127.64,0.0
2019-05-18 02:00:00,BINANCE:BTCUSDT,7355.28,7458.0,7156.61,7257.45,37054.944779,7269.0,6734.0,4943.5,4546.345,8218.54,0.0
2019-05-19 02:00:00,BINANCE:BTCUSDT,7257.32,8275.09,7243.08,8148.48,65577.442058,7369.425,6734.0,5043.5075,4635.345,8650.0,0.0
2019-05-20 02:00:00,BINANCE:BTCUSDT,8147.94,8156.03,7553.0,7938.15,65859.208564,7558.0,6734.0,5063.985,4635.345,8808.7,0.0
2019-05-21 02:00:00,BINANCE:BTCUSDT,7937.16,8042.32,7771.0,7904.87,52301.752247,7618.0,6763.8099999999995,5092.25,4651.775,8953.33,0.0
2019-05-22 02:00:00,BINANCE:BTCUSDT,7904.48,8016.0,7465.0,7628.43,49136.994589,7639.5,6772.4,5092.25,4700.0,9313.96,0.0
2019-05-23 02:00:00,BINANCE:BTCUSDT,7627.8,7940.98,7461.0,7851.51,49648.184701,7616.5,6772.4,5110.635,4700.0,9081.55,0.0
2019-05-24 02:00:00,BINANCE:BTCUSDT,7849.95,8130.0,7766.0,7964.87,46664.785325,7616.5,6772.4,5263.875,4700.0,9255.49,0.0
2019-05-25 02:00:00,BINANCE:BTCUSDT,7964.52,8091.8,7908.34,8025.41,28414.328817,7594.045,6779.075,5269.75,4705.215,9517.12,0.0
2019-05-26 02:00:00,BINANCE:BTCUSDT,8023.0,8740.0,7833.42,8614.43,49652.144567,7948.305,7028.1,5290.805,4705.215,10159.86,0.0
2019-05-27 02:00:00,BINANCE:BTCUSDT,8612.54,8908.32,8589.0,8756.32,51886.768793,8075.7,7139.16,5290.805,4705.215,10729.5,0.0
2019-05-28 02:00:00,BINANCE:BTCUSDT,8752.52,8798.49,8510.63,8715.64,31470.551534,8184.66,7192.945,5286.3550000000005,4705.215,10906.07,0.0
2019-05-29 02:00:00,BINANCE:BTCUSDT,8716.87,8750.0,8406.6,8645.68,33880.865922,8184.66,7247.885,5412.805,4827.215,11056.59,0.0
2019-05-30 02:00:00,BINANCE:BTCUSDT,8646.5,9074.26,8005.0,8269.54,70379.998521,8267.630000000001,7346.700000000001,5455.71,4855.215,11820.86,0.0
2019-05-31 02:00:00,BINANCE:BTCUSDT,8267.1,8594.0,8108.5,8555.0,44727.49162,8267.630000000001,7346.700000000001,5460.005,4886.1,13093.8,0.0
2019-06-01 02:00:00,BINANCE:BTCUSDT,8555.0,8626.0,8442.36,8544.07,31868.234157,8420.130000000001,7411.0,5460.005,4890.005,11329.99,0.0
2019-06-02 02:00:00,BINANCE:BTCUSDT,8545.1,8814.78,8524.0,8725.98,27835.133265,8453.84,7423.23,5524.21,4954.21,12400.63,0.0
2019-06-03 02:00:00,BINANCE:BTCUSDT,8726.0,8800.95,8080.8,8115.82,45692.965104,8453.84,7528.985000000001,5549.7425,4954.21,11903.13,0.0
2019-06-04 02:00:00,BINANCE:BTCUSDT,8115.66,8115.66,7481.02,7687.03,74143.948941,8277.64,7623.13,5678.825,5052.280000000001,10854.1,0.0
2019-06-05 02:00:00,BINANCE:BTCUSDT,7687.04,7896.7,7572.78,7776.5,48679.656455,8277.64,7723.555,5814.46,5174.465,10624.93,0.0
2019-06-06 02:00:00,BINANCE:BTCUSDT,7778.08,7868.13,7444.58,7786.7,36624.118747,8259.42,7912.13,6292.3724999999995,5612.0,10842.85,0.0
2019-06-07 02:00:00,BINANCE:BTCUSDT,7787.57,8100.0,7737.49,7980.53,33942.225658,8259.42,7972.13,6433.2525,5705.245,11940.0,0.0
2019-06-08 02:00:00,BINANCE:BTCUSDT,7978.94,8044.65,7751.0,7893.62,22657.329634,8129.68,7993.63,6730.285,5994.355,11145.67,0.0
2019-06-09 02:00:00,BINANCE:BTCUSDT,7895.28,7935.0,7506.66,7628.13,31568.465157,8129.68,7993.63,6863.285,6127.355,10970.73,0.0
2019-06-10 02:00:00,BINANCE:BTCUSDT,7627.57,8020.0,7511.0,7982.75,36756.078468,8129.68,7993.63,6895.4349999999995,6127.355,11256.49,0.0
2019-06-11 02:00:00,BINANCE:BTCUSDT,7981.0,8010.0,7692.23,7884.9,30334.999427,8122.765,7993.63,6901.55,6130.0,11406.24,0.0
2019-06-12 02:00:00,BINANCE:BTCUSDT,7884.9,8200.0,7788.99,8127.64,41597.082622,7822.29,8115.4349999999995,6954.4275,6151.075,12238.6,0.0
2019-06-13 02:00:00,BINANCE:BTCUSDT,8127.64,8309.82,8010.03,8218.54,30467.764341,7877.2,8158.67,7001.5,6184.0,12543.41,0.0
2019-06-14 02:00:00,BINANCE:BTCUSDT,8216.44,8684.41,8144.32,8650.0,39835.246255,8064.495,8259.42,7051.7125,6195.015,12108.37,0.0
2019-06-15 02:00:00,BINANCE:BTCUSDT,8650.88,8864.99,8567.63,8808.7,31791.636039,8185.825,8259.42,7146.0,6209.0,11342.89,0.0
2019-06-16 02:00:00,BINANCE:BTCUSDT,8810.77,9333.0,8760.0,8953.33,63289.251219,8419.83,8388.79,7190.905,6216.5,11757.22,0.0
2019-06-17 02:00:00,BINANCE:BTCUSDT,8953.0,9444.0,8950.0,9313.96,47895.485374,8475.33,8444.29,7205.95,6216.5,11355.76,0.0
2019-06-18 02:00:00,BINANCE:BTCUSDT,9312.13,9336.36,8950.0,9081.55,51554.569401,8477.5,8444.29,7194.45,6253.27,10174.18,0.0
2019-06-19 02:00:00,BINANCE:BTCUSDT,9081.97,9304.0,8960.0,9255.49,32147.706495,8568.115,8444.29,7194.45,6559.75,10838.72,0.0
2019-06-20 02:00:00,BINANCE:BTCUSDT,9253.76,9590.0,9175.2,9517.12,34556.053982,8689.494999999999,8517.29,7186.5599999999995,6571.5,9439.59,0.0
2019-06-21 02:00:00,BINANCE:BTCUSDT,9518.06,10174.99,9518.06,10159.86,50484.415892,9092.51,8809.785,7488.2025,6800.610000000001,9667.92,0.0
2019-06-22 02:00:00,BINANCE:BTCUSDT,10159.86,11160.0,9921.72,10729.5,104169.447976,9652.16,9302.29,7607.43,6884.77,10627.16,0.0
2019-06-23 02:00:00,BINANCE:BTCUSDT,10729.0,11392.64,10555.18,10906.07,57445.323945,9980.134999999998,9418.61,7688.8025,6884.77,10504.29,0.0
2019-06-24 02:00:00,BINANCE:BTCUSDT,10905.95,11143.63,10620.8,11056.59,43101.045285,10076.32,9418.61,7716.2725,6884.77,10740.23,0.0
2019-06-25 02:00:00,BINANCE:BTCUSDT,11056.59,11850.0,11026.0,11820.86,61276.686648,10400.0,9647.29,7807.165000000001,6967.74,10589.45,0.0
2019-06-26 02:00:00,BINANCE:BTCUSDT,11821.28,13970.0,11741.0,13093.8,155930.147386,11460.0,10707.29,7807.165000000001,6967.74,10340.31,0.0
2019-06-27 02:00:00,BINANCE:BTCUSDT,13098.38,13478.04,10525.1,11329.99,173894.820889,11465.0,10707.29,7915.5650000000005,6967.74,9864.91,0.0
2019-06-28 02:00:00,BINANCE:BTCUSDT,11329.99,12480.0,10982.88,12400.63,95795.203964,11572.6,10707.29,7938.535,6967.74,9763.28,0.0
2019-06-29 02:00:00,BINANCE:BTCUSDT,12407.06,12441.54,11475.02,11903.13,69642.074157,11744.029999999999,10707.29,7991.4125,7012.13,9879.87,0.0
2019-06-30 02:00:00,BINANCE:BTCUSDT,11903.13,12180.0,10766.03,10854.1,84512.530443,11945.86,10707.29,7950.385,7012.13,9824.0,0.0
2019-07-01 02:00:00,BINANCE:BTCUSDT,10854.1,11282.28,10030.0,10624.93,90962.268271,12000.0,10707.29,8000.5975,7012.13,9476.52,0.0
2019-07-02 02:00:00,BINANCE:BTCUSDT,10624.9,10938.75,9727.0,10842.85,109561.038728,11848.5,10738.33,8085.775,7039.1,9541.54,0.0
2019-07-03 02:00:00,BINANCE:BTCUSDT,10844.98,11991.89,10841.04,11940.0,96815.90029,11848.5,10738.33,8115.775,7088.13,9507.64,0.0
2019-07-04 02:00:00,BINANCE:BTCUSDT,11940.0,12000.0,11055.0,11145.67,66512.221892,11848.5,10738.33,8061.655000000001,7088.13,9574.21,0.0
2019-07-05 02:00:00,BINANCE:BTCUSDT,11145.67,11406.83,10796.44,10970.73,63534.350582,11602.52,10740.5,8061.655000000001,7088.13,10080.53,0.0
2019-07-06 02:00:00,BINANCE:BTCUSDT,10982.41,11665.0,10964.51,11256.49,51469.496331,11103.5,10831.115,8061.655000000001,7088.13,10374.99,0.0
2019-07-07 02:00:00,BINANCE:BTCUSDT,11256.45,11538.0,11094.37,11406.24,38884.795599,11084.27,10879.494999999999,8058.1975,7088.13,10523.75,0.0
2019-07-08 02:00:00,BINANCE:BTCUSDT,11410.0,12338.03,11220.0,12238.6,52182.367215,11032.515,10990.015,7968.862499999999,7088.13,10816.86,0.0
2019-07-09 02:00:00,BINANCE:BTCUSDT,12238.6,12794.73,12068.0,12543.41,78442.130343,11260.865,11057.16,8017.9349999999995,7088.13,10929.23,0.0
2019-07-10 02:00:00,BINANCE:BTCUSDT,12548.51,13147.08,11569.0,12108.37,109246.044997,11437.04,11268.814999999999,8161.9575,7088.13,11828.8,0.0
2019-07-11 02:00:00,BINANCE:BTCUSDT,12108.11,12111.73,11000.0,11342.89,87506.461058,11971.76,11365.0,8222.6225,7088.13,11481.69,0.0
2019-07-12 02:00:00,BINANCE:BTCUSDT,11342.88,11885.0,11073.0,11757.22,56321.858281,11971.76,11460.0,8404.310000000001,7247.3099999999995,11975.03,0.0
2019-07-13 02:00:00,BINANCE:BTCUSDT,11757.22,11799.98,10830.0,11355.76,54245.594548,11971.76,11460.0,8459.810000000001,7311.4,11999.77,0.0
2019-07-14 02:00:00,BINANCE:BTCUSDT,11355.78,11452.0,10103.0,10174.18,72517.579236,11625.04,11465.0,8460.895,7311.4,11879.99,0.0
2019-07-15 02:00:00,BINANCE:BTCUSDT,10174.18,11100.0,9860.0,10838.72,81922.426332,11503.54,11572.6,8506.2025,7311.4,11309.31,0.0
2019-07-16 02:00:00,BINANCE:BTCUSDT,10833.78,11028.0,9350.01,9439.59,97219.443413,11248.545,11660.005000000001,8603.3925,7391.075,11549.97,0.0
2019-07-17 02:00:00,BINANCE:BTCUSDT,9430.17,9957.0,9060.0,9667.92,84942.672717,11103.54,11515.0,8951.1475,7745.594999999999,11396.08,0.0
2019-07-18 02:00:00,BINANCE:BTCUSDT,9668.86,10788.0,9252.0,10627.16,80283.310252,11103.54,11515.0,9477.225,8265.0,10892.71,0.0
2019-07-19 02:00:00,BINANCE:BTCUSDT,10628.64,10769.71,10121.84,10504.29,56546.932133,10585.865,11515.0,9699.3725,8435.105,10050.37,0.0
2019-07-20 02:00:00,BINANCE:BTCUSDT,10505.78,11068.99,10350.0,10740.23,47331.899848,10472.5,11515.0,9747.465,8490.045,10293.93,0.0
2019-07-21 02:00:00,BINANCE:BTCUSDT,10740.27,10817.9,10288.0,10589.45,38834.287935,10429.99,11515.0,10023.645,8734.57,10331.54,0.0
2019-07-22 02:00:00,BINANCE:BTCUSDT,10590.15,10683.16,10100.0,10340.31,40467.954839,10256.0,11269.02,11083.645,9794.57,10216.02,0.0
2019-07-23 02:00:00,BINANCE:BTCUSDT,10343.08,10343.97,9822.0,9864.91,47624.37071,10080.0,11103.54,11086.145,9858.869999999999,10306.78,0.0
2019-07-24 02:00:00,BINANCE:BTCUSDT,9864.78,9937.0,9525.0,9763.28,43475.380377,10064.494999999999,11103.54,11139.945,9871.1,10915.54,0.0
